time,X,Y,Z,dE,dN,dU,d3,n_sat
2004-05-03 22:37:00,1168299231.9494495,-101927942.4291346,-3206848884.865723,679127496.968819,-956224069.6035461,-3213702797.476572,3421032636.344916,5
2004-05-03 22:37:10,-8999441.217686415,1174432463.9122813,-2685356523.1588483,889256195.7337983,767427282.2285056,-2692210435.769697,2937297779.529144,5
2004-05-03 22:37:20,-86596008.81736761,253053729.02414417,-474323991.4140084,136936541.56786954,229863203.84996194,-481177904.02485716,550564150.8693539,5
2004-05-03 22:37:30,-3151011605.1527004,-3600548552.9722013,10153478551.217,-4783947344.8164835,69254139.36887884,10146624638.60615,11218063107.799215,5
2004-05-03 22:37:40,-1345458557.9899786,1106791245.684412,3608361902.007401,-27784149.27425279,1741970924.5732903,3601507989.396552,4000761734.807112,5
2004-05-03 22:37:50,-2164144168.242589,-1464507436.7709634,4703404126.566609,-2517235643.4670653,700599568.671559,4696550213.955761,5374467318.029921,5
2004-05-03 22:38:00,-374699463.05906296,146179756.0464967,-1032410686.2847769,-131076390.33627298,380178588.2195236,-1039264598.8956257,1114355277.979991,5
2004-05-03 22:38:10,1016340644.7326491,309275186.10296905,-1918662442.5136929,894044681.0434158,-574137653.8113047,-1925516355.1245415,2199218763.806382,5
2004-05-03 22:38:20,-1806218881.5487556,228902197.6275032,-1044363444.613394,-995105031.4692336,1524532272.6878006,-1051217357.2242427,2102258453.7234085,5
2004-05-03 22:38:30,828787528.9837253,292352458.0966485,-2068041975.2873664,759689393.7341133,-442186122.0947691,-2074895887.898215,2253408415.5213046,5
2004-05-03 22:38:40,13107537.394936204,57905201.357785374,-199252363.76307893,52806879.65702835,27512159.95736384,-206106276.37392768,214535038.2696433,5
2004-05-03 22:38:50,-159643053.9869538,-500488314.5192853,1855853979.4139137,-484549438.7588072,-202475388.52065298,1849000066.803065,1922130507.6908288,5
2004-05-03 22:39:00,-269870548.2752218,-1154845608.9050055,7713705725.892182,-1054537408.4693084,-542250731.3549595,7706851813.281334,7797541271.028576,5
2004-05-03 22:39:10,863821546.7945712,68207635.67358291,-711845433.4012821,611584880.3179954,-614038782.6177101,-718699346.0121309,1125881184.8283463,5
2004-05-03 22:39:20,-5310165299.35629,1807802757.3128479,-8303572650.654367,-2061200154.68492,5216958123.601624,-8310426563.265216,10026384582.914732,5
2004-05-03 22:39:30,-541778736.4350611,-127012609.20098868,1120549194.267521,-447443761.2030024,330567715.6990756,1113695281.6566722,1244908877.9851837,5
2004-05-03 22:39:40,8521896283.880645,-1589084995.3459659,6543508964.409196,4308187117.335388,-7522574043.069497,6536655051.798347,10857138469.11968,5
2004-05-03 22:39:50,55420266.14047122,533828313.65590644,-3279691302.9645224,442850417.39707303,303481749.76872945,-3286545215.5753713,3330104670.8253503,5
