time,X,Y,Z,dX,dY,dZ,dE,dN,dU,n_sat
1714359720.0,1932726.7685652038,1948081.8998649572,6284996.499126676,2059680.5286642069,2097455.973295557,-568916.1117220866,211099.382402129,nan,nan,5
1714359750.0,1780965.0881580627,1801764.1152471434,6372716.887295523,1907918.8482570658,1951138.1886777428,-481195.72355323937,190217.09358448768,nan,nan,5
1714359780.0,1626597.31350952,1654129.9017869383,6453362.48142953,1753551.073608523,1803503.9752175377,-400550.1294192318,168201.553622019,nan,nan,5
1714359810.0,1469788.4178446808,1505353.2218712096,6526844.584753944,1596742.177943684,1654727.295301809,-327068.0260948185,145065.80885097873,nan,nan,5
1714359840.0,1310706.8228570048,1355608.5907596957,6593082.457294778,1437660.582956008,1504982.6641902952,-260830.15355398413,120825.17521054181,nan,nan,6
1714359870.0,1149524.0575822957,1205070.641892048,6652003.0916020535,1276477.8176812988,1354444.7153226475,-201909.5192467086,95497.25982321228,nan,nan,6
1714359900.0,986415.020888052,1053914.3612446983,6703543.462003505,1113368.780987055,1203288.4346752977,-150369.14884525724,69102.00923416507,nan,nan,6
1714359930.0,821556.2832611566,902313.7698816878,6747641.332287553,948510.0433601597,1051687.8433122872,-106271.27856120933,41661.268604268786,nan,nan,6
1714359960.0,655128.7106195976,750443.7640233174,6784252.485317104,782082.4707186007,899817.8374539169,-69660.12553165853,13199.589349037851,nan,nan,7
1714359990.0,487314.746657816,598478.055206229,6813335.485526626,614268.5067568191,747852.1286368285,-40577.1253221361,-16256.507681022224,nan,nan,7
1714360020.0,318299.1858382837,446589.7596894683,6834857.1165315155,445252.9459372868,595963.8331200678,-19055.4943172466,-46678.32490322139,nan,nan,21
1714360050.0,148269.10661230027,294951.1121968611,6848795.803495374,275222.86671130336,444325.1856274606,-5116.807353388518,-78034.85350451374,nan,nan,21
1714360080.0,-22586.782857215014,143733.1957144022,6855134.849927454,104366.97724178809,293107.26914500166,1222.2390786921605,-110293.0969994888,nan,nan,21
1714360110.0,-194078.03778530323,-6894.173835997307,6853867.106277833,-67124.27768630012,142479.8995946022,-45.50457092933357,-143417.9150812821,nan,nan,21
1714360140.0,-366012.75655513204,-156762.67263356678,6844993.761329959,-239058.99645612895,-7388.599202967278,-8918.849518802948,-177372.0910792767,nan,nan,21
1714360170.0,-538197.8666509714,-305705.71360052325,6828525.745418301,-411244.10655196826,-156331.64016992375,-25386.865430461243,-212116.39140128577,nan,nan,7
1714360200.0,-710439.1257860607,-453558.357307114,6804478.336163059,-583485.3656870576,-304184.2838765145,-49434.27468570322,-247609.62409142032,nan,nan,8
1714360230.0,-882541.5651091206,-600157.7900717818,6772878.204098199,-755587.8050101175,-450783.7166411823,-81034.40675056353,-283808.66692169313,nan,nan,9
1714360260.0,-1054309.6507883854,-745343.5010344052,6733760.745823802,-927355.8906893823,-595969.4276038057,-120151.86502495967,-320668.47584126634,nan,nan,9
1714360290.0,-1225547.5257046218,-888957.3733224875,6687169.1262399815,-1098593.7656056187,-739583.2998918879,-166743.4846087806,-358142.21010070195,nan,nan,9
1714360320.0,-1396059.2788462152,-1030843.8366214103,6633154.745588671,-1269105.5187472121,-881469.7631908108,-220757.86526009068,-396181.33871883433,nan,nan,8
1714360350.0,-1565648.5769594167,-1170849.7688270945,6571774.843336706,-1438694.8168604136,-1021475.6953964949,-282137.76751205605,-434735.4234998047,nan,nan,8
1714360380.0,-1734119.8614950771,-1308825.2059487274,6503097.572518243,-1607166.101396074,-1159451.132518128,-350815.03833051864,-473752.57133910805,nan,nan,8
1714360410.0,-1901277.9934145892,-1444623.2225099504,6427198.41536178,-1774324.233315586,-1295249.149079351,-426714.19548698235,-513179.24102752993,nan,nan,8
1714360440.0,-2066928.7287172638,-1578100.1952122995,6344161.240624293,-1939974.9686182607,-1428726.1217817,-509751.37022446934,-552960.434841028,nan,nan,7
1714360470.0,-2230878.269782659,-1709115.3910867306,6254076.117414247,-2103924.509683656,-1559741.3176561312,-599836.4934345149,-593039.6233904664,nan,nan,7
1714360500.0,-2392934.566455038,-1837532.0724911944,6157042.780023528,-2265980.8063560347,-1688157.999060595,-696869.8308252338,-633359.0214120748,nan,nan,7
1714360530.0,-2552906.5819621338,-1963216.811986396,6053167.441325861,-2425952.8218631307,-1813842.7385557967,-800745.1695229011,-673859.4721066661,nan,nan,7
1714360560.0,-2710604.305685377,-2086039.5252507196,5942562.717283546,-2583650.545586374,-1936665.4518201202,-911349.8935652161,-714480.4355543165,nan,nan,7
1714360590.0,-2865841.838418259,-2205875.6986852535,5825353.7796517825,-2738888.0783192557,-2056501.625254654,-1028558.8311969796,-755160.8969931335,nan,nan,7
1714360620.0,-3018433.133007337,-2322603.197280013,5701667.915886686,-2891479.372908334,-2173229.1238494134,-1152244.694962076,-795838.188540034,nan,nan,7
1714360650.0,-3168195.3730976563,-2436104.724568909,5571641.697111129,-3041241.612998653,-2286730.6511383094,-1282270.9137376333,-836448.9706280329,nan,nan,6
1714360680.0,-3314948.1109235208,-2546267.1846753433,5435418.471158654,-3187994.3508245177,-2396893.1112447437,-1418494.1396901077,-876928.9881676373,nan,nan,6
1714360710.0,-3458513.824837569,-2652982.001257021,5293148.731645089,-3331560.064738566,-2503607.9278264213,-1560763.8792036735,-917213.2888194118,nan,nan,6
1714360740.0,-3598716.9302756214,-2756144.3261574307,5144988.243251819,-3471763.1701766183,-2606770.252726831,-1708924.367596943,-957235.981856186,nan,nan,6
1714360770.0,-3735387.670990962,-2855655.9484085757,4991103.258824734,-3608433.910891959,-2706281.874977976,-1862809.352024028,-996931.3192978913,nan,nan,6
1714360800.0,-3868357.1041119373,-2951421.419155605,4831662.550680182,-3741403.3440129342,-2802047.3457250055,-2022250.0601685802,-1036232.3841739367,nan,nan,6
1714360830.0,-3997460.749088756,-3043350.7340565226,4666842.469524364,-3870506.9889897527,-2893976.660625923,-2187070.141324398,-1075072.133790585,nan,nan,5
1714360860.0,-4122538.653358185,-3131359.3518521967,4496826.064367835,-3995584.893259182,-2981985.278421597,-2357086.5464809267,-1113383.4377397546,nan,nan,5
1714360890.0,-4243433.534027763,-3215366.624903889,4321800.9145629825,-4116479.7739287596,-3065992.5514732893,-2532111.6962857796,-1151098.6783026014,nan,nan,6
1714360920.0,-4359993.9888973525,-3295298.3106548553,4141961.723912699,-4233040.228798349,-3145924.2372242557,-2711950.886936063,-1188150.5707293812,nan,nan,7
1714360950.0,-4472071.699212538,-3371084.1882782443,3957507.5432787994,-4345117.939113535,-3221710.1148476447,-2896405.0675699627,-1224471.5752812526,nan,nan,7
1714360980.0,-4579522.59470332,-3442658.967933569,3768642.4511645483,-4452568.834604317,-3293284.8945029695,-3085270.159684214,-1259994.196120447,nan,nan,7
1714361010.0,-4682210.369467624,-3509964.8976235664,3575577.604476891,-4555256.609368621,-3360590.824192967,-3278335.006371871,-1294651.97210876,nan,nan,7
1714361040.0,-4779999.748224682,-3572946.4480277197,3378526.1421350315,-4653045.988125679,-3423572.37459712,-3475386.4687137306,-1328377.7879961282,nan,nan,7
1714361070.0,-4872763.224896799,-3631555.4502021074,3177707.5735297194,-4745809.464797796,-3482181.376771508,-3676205.0373190427,-1361105.6818448333,nan,nan,6
1714361100.0,-4960378.124322636,-3685748.728047017,2973345.261051548,-4833424.364223633,-3536374.6546164174,-3880567.349797214,-1392770.1393573117,nan,nan,6
1714361130.0,-5042727.018480453,-3735488.2880709358,2765666.5220319345,-4915773.25838145,-3586114.214640336,-4088246.0888168276,-1423306.2881355174,nan,nan,6
1714361160.0,-5119698.4529386815,-3780741.817366516,2554902.6191163296,-4992744.692839678,-3631367.7439359166,-4299009.9917324325,-1452650.128725748,nan,nan,6
1714361190.0,-5191186.616763938,-3821482.3094243044,2341288.21563588,-5064232.856664935,-3672108.2359937048,-4512624.395212882,-1480738.5254221885,nan,nan,6
1714361220.0,-5257091.876011912,-3857688.3601257103,2125061.319724095,-5130138.115912909,-3708314.2866951106,-4728851.291124667,-1507509.421086735,nan,nan,7
1714361250.0,-5317320.499959264,-3889343.8753448636,1906462.8658767303,-5190366.739860261,-3739969.801914264,-4947449.744972032,-1532901.8179034297,nan,nan,7
1714361280.0,-5371785.289869212,-3916438.415110555,1685736.6163841488,-5244831.5297702085,-3767064.3416799554,-5168175.9944646135,-1556856.0336006917,nan,nan,7
1714361310.0,-5420406.016947164,-3938967.4114968516,1463128.9130187505,-5293452.256848161,-3789593.338066252,-5390783.697830012,-1579313.8940552492,nan,nan,7
1714361340.0,-5463106.90657662,-3956930.2754544467,1238887.6594066557,-5336153.146477617,-3807556.202023847,-5615024.951442107,-1600218.0423706705,nan,nan,7
1714361370.0,-5499820.864315453,-3970333.264811375,1013263.3012107791,-5372867.10421645,-3820959.1913807755,-5840649.309637983,-1619513.3016456706,nan,nan,7
1714361400.0,-5530487.0604312625,-3979187.7084395075,786507.6710427077,-5403533.300332259,-3829813.635008908,-6067404.939806054,-1637145.9844913404,nan,nan,7
1714361430.0,-5555051.258337697,-3983510.100382439,558873.8801924995,-5428097.498238694,-3834136.026951839,-6295038.7306562625,-1653064.0823336206,nan,nan,8
1714361460.0,-5573466.429750619,-3983322.437678793,330616.0679456902,-5446512.669651616,-3833948.3642481933,-6523296.542903072,-1667217.5153704393,nan,nan,8
1714361490.0,-5585691.957097238,-3978651.5610604472,101989.05353752748,-5458738.196998235,-3829277.4876298476,-6751923.557311235,-1679557.9517953773,nan,nan,9
1714361520.0,-5591695.034829804,-3969529.9985258933,-126751.83744061047,-5464741.274730801,-3820155.9250952937,-6980664.448289373,-1690039.329260298,nan,nan,9
1714361550.0,-5591449.836750732,-3955995.2990904255,-355351.234035722,-5464496.076651729,-3806621.225659826,-7209263.844884484,-1698617.6518654623,nan,nan,9
1714361580.0,-5584937.631442134,-3938089.944866939,-583553.9884996224,-5457983.871343131,-3788715.8714363393,-7437466.599348385,-1705251.1350509892,nan,nan,9
1714361610.0,-5572145.893626213,-3915860.8850884493,-811105.0752206997,-5445192.13352721,-3766486.8116578497,-7665017.6860694615,-1709899.8302456131,nan,nan,9
1714361640.0,-5553071.074823957,-3889360.921726488,-1037750.6070943596,-5426117.314724954,-3739986.8482958884,-7891663.217943122,-1712526.8387042442,nan,nan,10
1714361670.0,-5527716.284318839,-3858647.271877049,-1263237.6906693692,-5400762.524219836,-3709273.1984464494,-8117150.301518131,-1713097.4754681294,nan,nan,10
1714361700.0,-5496090.997171119,-3823781.214338826,-1487314.572127134,-5369137.237072116,-3674407.1409082264,-8341227.182975896,-1711579.2757572127,nan,nan,10
1714361730.0,-5458213.966683078,-3784829.951007638,-1709731.551046841,-5331260.206584075,-3635455.8775770385,-8563644.161895603,-1707943.0087451604,nan,nan,10
1714361760.0,-5414108.887086514,-3741863.587402538,-1930240.2131354471,-5287155.126987511,-3592489.5139719383,-8784152.82398421,-1702161.3280658703,nan,nan,9
1714361790.0,-5363808.601291345,-3694957.8935252596,-2148594.8788358117,-5236854.841192342,-3545583.82009466,-9002507.489684574,-1694210.190062855,nan,nan,9
1714361820.0,-5307352.446689824,-3644192.291583956,-2364552.2216727016,-5180398.686590821,-3494818.2181533566,-9218464.832521465,-1684068.1345211393,nan,nan,9
1714361850.0,-5244786.9763200525,-3589650.344649609,-2577871.6051068963,-5117833.216221049,-3440276.2712190095,-9431784.215955658,-1671716.5177188814,nan,nan,9
1714361880.0,-5176166.132558769,-3531419.7387942057,-2788315.5598992743,-5049212.3724597655,-3382045.665363606,-9642228.170748036,-1657139.6563443677,nan,nan,8
1714361910.0,-5101550.79758543,-3469591.873579634,-2995649.819017843,-4974597.0374864265,-3320217.8001490342,-9849562.429866605,-1640324.7501628548,nan,nan,8
1714361940.0,-5021008.532039562,-3404261.601481925,-3199643.1919645523,-4894054.771940559,-3254887.5280513256,-10053555.802813314,-1621261.8516305042,nan,nan,8
1714361970.0,-4934615.129039801,-3335528.2455193084,-3400069.65915439,-4807661.368940798,-3186154.1720887087,-10253982.270003151,-1599944.3909957395,nan,nan,8
1714362000.0,-4842450.9646878615,-3263492.548721282,-3596704.8482042826,-4715497.204588858,-3114118.475290682,-10450617.459053045,-1576368.3710174982,nan,nan,8
1714362030.0,-4744607.887852393,-3188262.872000146,-3789333.2792899017,-4617654.12775339,-3038888.7985695465,-10643245.890138663,-1550533.6030277258,nan,nan,8
1714362060.0,-4641178.773513885,-3109945.3102765963,-3977738.4511915506,-4514225.013414882,-2960571.2368459967,-10831651.062040312,-1522442.1477005798,nan,nan,6
1714362090.0,-4532266.647270066,-3028652.158499174,-4161712.13647086,-4405312.887171063,-2879278.085068574,-11015624.747319622,-1492099.7850500103,nan,nan,6
1714362120.0,-4417980.258133316,-2944497.776666328,-4341050.363863051,-4291026.498034313,-2795123.703235728,-11194962.974711813,-1459515.3188497783,nan,nan,5
1714362150.0,-4298434.637170703,-2857599.121140668,-4515554.205018092,-4171480.8770717,-2708225.0477100685,-11369466.815866854,-1424700.6582207456,nan,nan,5
1714362180.0,-4173751.404482884,-2768075.782667897,-4685030.633137142,-4046797.644383881,-2618701.7092372975,-11538943.243985904,-1387671.0269198439,nan,nan,5
1714362210.0,-4044057.430295015,-2676049.1748282164,-4849291.061003971,-3917103.670196012,-2526675.101397617,-11703203.671852734,-1348444.4686887579,nan,nan,6
1714362240.0,-3909487.4256841284,-2581643.9060624307,-5008155.272751196,-3782533.6655851253,-2432269.832631831,-11862067.88359996,-1307042.9327907646,nan,nan,6
1714362270.0,-3770180.775194593,-2484985.8735095984,-5161447.582282701,-3643227.0150955897,-2335611.800078999,-12015360.193131462,-1263491.0949855454,nan,nan,6
1714362300.0,-3626282.6283945087,-2386202.83127061,-5308998.604719511,-3499328.8682955056,-2236828.7578400103,-12162911.215568274,-1217816.821256835,nan,nan,6
1714362330.0,-3477942.632135805,-2285423.5787017117,-5450643.672618961,-3350988.872036802,-2136049.505271112,-12304556.283467723,-1170050.7274925003,nan,nan,6
1714362360.0,-3325317.877073994,-2182779.5592050627,-5586227.904276066,-3198364.116974991,-2033405.4857744633,-12440140.515124828,-1120227.3892721962,nan,nan,6
1714362390.0,-3168569.408936955,-2078402.8157327152,-5715601.307768057,-3041615.648837952,-1929028.7423021158,-12569513.91861682,-1068384.0075697885,nan,nan,6
1714362420.0,-3007863.785887915,-1972426.7752092825,-5838621.448552034,-2880910.025788912,-1823052.701778683,-12692534.059400797,-1014561.0874280047,nan,nan,6
1714362450.0,-2843372.925702714,-1864986.0689991699,-5955153.800917184,-2716419.165603711,-1715611.9955685704,-12809066.411765946,-958802.437777885,nan,nan,6
1714362480.0,-2675272.3289894457,-1756215.5843658797,-6065069.424022732,-2548318.5688904426,-1606841.5109352802,-12918982.034871494,-901154.4318574357,nan,nan,6
1714362510.0,-2503742.517449695,-1646251.1054437477,-6168247.492267357,-2376788.757350692,-1496877.0320131483,-13022160.10311612,-841666.6880334569,nan,nan,6
1714362540.0,-2328968.318512486,-1535228.907468753,-6264574.84615464,-2202014.5584134827,-1385854.8340381535,-13118487.457003403,-780391.7874891574,nan,nan,6
1714362570.0,-2151138.4206742216,-1423285.3968456045,-6353945.328127861,-2024184.6605752185,-1273911.323415005,-13207857.938976623,-717385.1684991188,nan,nan,6
1714362600.0,-1970445.6603136626,-1310557.2673988007,-6436261.107155795,-1843491.9002146595,-1161183.1939682013,-13290173.718004558,-652705.2437859764,nan,nan,6
1714362630.0,-1787086.378640012,-1197181.0999909695,-6511431.851216971,-1660132.6185410088,-1047807.02656037,-13365344.462065734,-586413.1698206046,nan,nan,6
1714362660.0,-1601260.4285611068,-1083293.2790432859,-6579375.262980767,-1474306.6684621037,-933919.2056126863,-13433287.873829529,-518572.9061174147,nan,nan,6
1714362690.0,-1413170.850076092,-969029.8265326619,-6640016.868926167,-1286217.0899770888,-819655.7531020624,-13493929.47977493,-449251.0753961407,nan,nan,6
1714362720.0,-1223023.719763624,-854526.2028672469,-6693290.217299968,-1096069.959664621,-705152.1294366474,-13547202.82814873,-378516.97784989706,nan,nan,6
1714362750.0,-1031027.940210561,-739917.2234238615,-6739137.117225741,-904074.180111558,-590543.149993262,-13593049.728074502,-306442.4847459779,nan,nan,6
1714362780.0,-837394.9541225026,-625336.8594707681,-6777507.534134867,-710441.1940234995,-475962.7860401686,-13631420.144983629,-233101.94950889703,nan,nan,7
1714362810.0,-642338.5263438998,-510918.03134244407,-6808359.319390579,-515384.7662448967,-361543.9579118446,-13662271.930239342,-158572.1755664781,nan,nan,7
1714362840.0,-446074.55137182365,-396792.5747784334,-6831659.003344536,-319120.79127282056,-247418.50134783392,-13685571.614193298,-82932.29147931983,nan,nan,9
1714362870.0,-248820.74173946198,-283090.9741946434,-6847380.352436127,-121866.98164045888,-133716.90076404388,-13701292.96328489,-6263.68623199391,nan,nan,21
1714362900.0,-50796.57669951698,-169942.3535756817,-6855507.8406947395,76157.18339948612,-20568.280145082186,-13709420.451543503,71350.0239707458,nan,nan,21
1714362930.0,147777.22034228183,-57474.182073772216,-6856032.020368742,274730.98044128495,91899.89135682728,-13709944.631217504,149823.20323058308,nan,nan,21
1714362960.0,346678.73713374493,54187.80173246968,-6848952.508136999,473632.497232748,203561.87516306917,-13702865.118985761,229068.18904736592,nan,nan,21
1714362990.0,545685.1818056509,164919.72129888914,-6834278.803329451,672638.941904654,314293.79472948867,-13688191.414178213,308995.44280933717,nan,nan,10
1714363020.0,744573.0542135362,274599.6790938635,-6812023.946190354,871526.8143125393,423973.752524463,-13665936.557039116,389513.60459556285,nan,nan,10
1714363050.0,943118.4694681095,383107.9090406812,-6782214.286354212,1070072.2295671126,532481.9824712807,-13636126.897202974,470529.6409753879,nan,nan,10
1714363080.0,1141097.6623138597,490326.9950102877,-6744883.723565524,1268051.4224128628,639701.0684408871,-13598796.334414287,551949.0878350675,nan,nan,9
1714363110.0,1338286.23932244,596141.6738358189,-6700071.297158465,1465239.999421443,745515.7472664184,-13553983.908007227,633675.6081368122,nan,nan,8
1714363140.0,1534460.5812048572,700439.3288367125,-6647826.876458048,1661414.3413038603,849813.402267312,-13501739.48730681,715611.7408363593,nan,nan,9
1714363170.0,1729397.7787915012,803110.000271176,-6588208.419430792,1856351.5388905043,952484.0737017755,-13442121.030279554,797658.8453322665,nan,nan,9
