time,gps_sod,dE_m,dN_m,dU_m,d3_m,clock_m,trop_m,n_sat,ph_res_std_m,n_B_sv
2024-05-01T01:52:00,767800320.000000,-0.2070,0.3012,-1.5000,1.5439,-0.9110,-0.2897,10,0.8275,12
2024-05-01T01:52:30,767800350.000000,-0.1648,0.3625,-1.2784,1.3390,-0.8490,-0.2621,10,0.7696,12
2024-05-01T01:53:00,767800380.000000,-0.2566,0.2608,-2.4850,2.5118,-1.6784,-0.2695,10,0.7343,11
2024-05-01T01:53:30,767800410.000000,-0.2884,0.3366,-2.1786,2.2232,-1.5672,-0.2420,9,0.6194,11
2024-05-01T01:54:00,767800440.000000,-0.2897,0.4034,-1.8932,1.9573,-1.4665,-0.2150,10,0.7694,11
2024-05-01T01:54:30,767800470.000000,-0.2663,0.4695,-1.5809,1.6705,-1.3415,-0.1875,10,0.9527,11
2024-05-01T01:55:00,767800500.000000,-1.8514,0.5365,-3.1823,3.7206,-2.5592,-0.2334,10,1.6775,12
2024-05-01T01:55:30,767800530.000000,-1.8138,0.5748,-2.6428,3.2565,-2.2987,-0.1964,9,1.5404,12
2024-05-01T01:56:00,767800560.000000,-1.7882,0.5791,-2.1634,2.8659,-2.0860,-0.1616,9,1.5360,12
2024-05-01T01:56:30,767800590.000000,-1.7171,0.5562,-1.6485,2.4444,-1.8378,-0.1275,10,1.5656,12
2024-05-01T01:57:00,767800620.000000,-1.6834,0.5092,-1.3622,2.2246,-1.7633,-0.1001,9,1.1296,11
2024-05-01T01:57:30,767800650.000000,-1.2879,0.2891,-0.4945,1.4096,-1.1940,-0.0629,9,1.7265,12
2024-05-01T01:58:00,767800680.000000,-0.9498,0.0578,0.1398,0.9618,-0.7910,-0.0292,9,1.7020,12
2024-05-01T01:58:30,767800710.000000,-0.8467,-0.1520,0.6567,1.0823,-0.4998,-0.0015,9,1.7810,11
2024-05-01T01:59:00,767800740.000000,-0.7205,-0.3066,1.6330,1.8110,0.2046,-0.0110,9,1.7314,11
2024-05-01T01:59:30,767800770.000000,-0.5569,-0.7669,2.3889,2.5700,0.7085,-0.0125,9,1.5034,11
2024-05-01T02:00:00,767800800.000000,-0.4075,-1.8193,4.0793,4.4852,1.9127,-0.0149,9,1.4126,12
2024-05-01T02:00:30,767800830.000000,-0.3219,-2.4049,4.6075,5.2073,2.3137,-0.0154,8,1.3917,11
2024-05-01T02:01:00,767800860.000000,-0.1477,-3.0634,4.9498,5.8230,2.6065,-0.0073,8,1.3558,11
2024-05-01T02:01:30,767800890.000000,-0.0953,-3.6505,5.1959,6.3507,2.8506,-0.0060,8,1.4011,11
2024-05-01T02:02:00,767800920.000000,0.0394,-4.5892,6.0442,7.5891,3.6339,-0.0070,8,1.2952,10
2024-05-01T02:02:30,767800950.000000,0.2734,-5.2861,6.1907,8.1451,3.9137,0.0021,8,1.2668,10
2024-05-01T02:03:00,767800980.000000,0.2691,-5.8463,6.0478,8.4159,3.9453,0.0050,8,1.3042,10
2024-05-01T02:03:30,767801010.000000,0.3744,-6.5978,6.2849,9.1198,4.3526,0.0080,8,1.2059,10
2024-05-01T02:04:00,767801040.000000,0.6111,-7.1857,6.2576,9.5481,4.6039,0.0184,8,1.2566,9
2024-05-01T02:04:30,767801070.000000,0.7072,-7.7546,6.0495,9.8605,4.7022,0.0182,7,1.3305,9
2024-05-01T02:05:00,767801100.000000,0.8442,-8.3428,6.0244,10.3252,5.0187,0.0173,7,1.2618,9
2024-05-01T02:05:30,767801130.000000,1.1056,-8.9967,5.8976,10.8141,5.3061,0.0182,7,1.2890,8
2024-05-01T02:06:00,767801160.000000,1.1769,-9.4163,5.5527,10.9947,5.3804,0.0185,7,1.3107,8
2024-05-01T02:06:30,767801190.000000,1.2324,-9.8766,5.0471,11.1597,5.3457,0.0207,7,1.3838,8
2024-05-01T02:07:00,767801220.000000,1.2351,-11.2094,3.7996,11.9001,4.9002,0.0357,7,1.3243,8
2024-05-01T02:07:30,767801250.000000,1.2992,-11.5700,3.4563,12.1449,5.0885,0.0395,8,1.4063,8
2024-05-01T02:08:00,767801280.000000,1.4691,-11.3414,3.6996,12.0197,5.6246,0.0363,7,1.3415,8
2024-05-01T02:08:30,767801310.000000,1.7082,-11.1665,4.1379,12.0304,6.3209,0.0322,7,1.1861,9
2024-05-01T02:09:00,767801340.000000,1.8239,-11.1276,4.4175,12.1105,6.8702,0.0278,7,1.0535,9
2024-05-01T02:09:30,767801370.000000,1.9655,-11.1097,4.7554,12.2434,7.4578,0.0235,7,1.0138,8
2024-05-01T02:10:00,767801400.000000,2.1624,-10.9817,5.3083,12.3876,8.1499,0.0193,7,1.1170,8
2024-05-01T02:10:30,767801430.000000,2.2173,-11.1171,5.3799,12.5479,8.5416,0.0142,8,1.0955,8
2024-05-01T02:11:00,767801460.000000,2.2842,-11.3052,5.4439,12.7538,8.9337,0.0093,9,0.9599,8
2024-05-01T02:11:30,767801490.000000,1.8038,-8.1264,5.7909,10.1403,8.0932,-0.0047,9,5.9855,9
2024-05-01T02:12:00,767801520.000000,1.7352,-6.7950,6.4368,9.5192,8.0497,-0.0138,9,5.2251,10
2024-05-01T02:12:30,767801550.000000,1.5816,-6.3297,6.5620,9.2534,8.0425,-0.0290,9,4.9062,10
2024-05-01T02:13:00,767801580.000000,1.4357,-6.0988,6.6090,9.1069,8.0437,-0.0435,9,4.6177,9
2024-05-01T02:13:30,767801610.000000,1.2707,-5.9505,6.8248,9.1434,8.1590,-0.0602,9,4.4637,9
2024-05-01T02:14:00,767801640.000000,1.0398,-5.8347,7.0560,9.2148,8.2973,-0.0806,9,4.3687,9
2024-05-01T02:14:30,767801670.000000,0.6311,-5.8029,7.1654,9.2421,8.3571,-0.1022,9,4.1671,9
2024-05-01T02:15:00,767801700.000000,-0.2891,-5.7387,7.2518,9.2523,8.4271,-0.1283,9,4.0642,9
2024-05-01T02:15:30,767801730.000000,-3.2541,-4.6987,7.4612,9.3987,8.5759,-0.1579,9,3.9256,9
2024-05-01T02:16:00,767801760.000000,-4.9135,2.8740,7.6153,9.5076,8.6902,-0.1888,9,3.8195,9
2024-05-01T02:16:30,767801790.000000,-3.3048,4.6664,7.8956,9.7488,8.8825,-0.2201,9,3.7577,9
2024-05-01T02:17:00,767801820.000000,-2.7036,5.1579,8.1511,10.0177,9.0787,-0.2563,9,3.5709,9
2024-05-01T02:17:30,767801850.000000,-2.4029,5.4138,8.3819,10.2635,9.2754,-0.2948,9,3.5432,9
2024-05-01T02:18:00,767801880.000000,-2.2266,5.6772,8.7168,10.6382,9.5417,-0.3362,10,3.5049,9
2024-05-01T02:18:30,767801910.000000,-2.1080,5.9727,9.0630,11.0569,9.8322,-0.3789,11,3.3597,9
2024-05-01T02:19:00,767801940.000000,-1.9408,6.1905,9.1637,11.2278,9.9466,-0.4211,11,3.0593,10
2024-05-01T02:19:30,767801970.000000,-1.7346,6.6098,10.3104,12.3694,10.5861,-0.4458,10,2.9333,11
2024-05-01T02:20:00,767802000.000000,-1.9448,6.5460,8.4936,10.8983,10.0119,-0.6967,11,2.9759,11
2024-05-01T02:20:30,767802030.000000,-1.8633,6.9936,9.0415,11.5815,10.4675,-0.7208,9,3.2080,11
2024-05-01T02:21:00,767802060.000000,-1.8457,7.5387,9.8741,12.5593,11.1287,-0.7362,9,3.8892,11
2024-05-01T02:21:30,767802090.000000,-1.8229,8.1275,10.6410,13.5134,11.7738,-0.7497,9,3.7447,11
2024-05-01T02:22:00,767802120.000000,-1.6610,7.0876,9.2092,11.7389,10.9339,-0.8110,9,3.5306,12
2024-05-01T02:22:30,767802150.000000,-1.6859,7.7868,9.8594,12.6761,11.5248,-0.8751,10,3.1717,12
2024-05-01T02:23:00,767802180.000000,-1.6913,7.9995,10.0955,12.9912,11.8424,-0.9173,10,2.5463,12
2024-05-01T02:23:30,767802210.000000,-1.6820,8.2926,10.3475,13.3666,12.1863,-0.9586,9,2.4952,12
2024-05-01T02:24:00,767802240.000000,-1.6839,8.6266,10.6092,13.7772,12.5448,-0.9970,10,2.3801,12
2024-05-01T02:24:30,767802270.000000,-1.8718,11.2458,11.9109,16.4876,14.3267,-1.3414,10,2.9552,13
2024-05-01T02:25:00,767802300.000000,-1.8792,11.6425,11.9909,16.8185,14.6567,-1.3782,9,2.4477,13
2024-05-01T02:25:30,767802330.000000,-1.8022,11.4871,11.7590,16.5371,14.6651,-1.3892,8,2.9758,12
2024-05-01T02:26:00,767802360.000000,-1.7293,11.2754,11.5792,16.2544,14.6744,-1.3967,9,3.1813,11
2024-05-01T02:26:30,767802390.000000,-1.6833,11.1781,11.5242,16.1428,14.7728,-1.4068,8,2.2040,11
2024-05-01T02:27:00,767802420.000000,-0.9020,11.6883,9.5225,15.1032,13.6952,-1.5390,9,3.1200,12
2024-05-01T02:27:30,767802450.000000,-0.8737,11.3409,9.5663,14.8625,13.8886,-1.6118,9,2.9708,12
2024-05-01T02:28:00,767802480.000000,-0.8072,11.0801,9.4836,14.6068,13.9505,-1.6714,8,2.9405,11
2024-05-01T02:28:30,767802510.000000,-0.8762,10.7732,8.6805,13.8629,13.4970,-1.7274,8,3.2806,11
2024-05-01T02:29:00,767802540.000000,-0.5478,10.4050,8.2884,13.3139,13.2075,-1.7516,7,2.0184,11
2024-05-01T02:29:30,767802570.000000,1.0050,8.3822,2.2139,8.7277,7.9862,-1.7100,8,3.8362,11
2024-05-01T02:30:00,767802600.000000,0.9344,8.2804,2.8617,8.8106,8.5429,-1.7379,8,3.4629,10
2024-05-01T02:30:30,767802630.000000,1.1411,7.6103,1.7308,7.8876,7.5970,-1.7520,7,2.3342,9
2024-05-01T02:31:00,767802660.000000,1.2889,7.6935,2.5517,8.2074,8.2333,-1.7642,6,3.6535,9
2024-05-01T02:31:30,767802690.000000,1.4684,8.0567,3.8453,9.0472,9.2763,-1.7713,6,3.7412,9
2024-05-01T02:32:00,767802720.000000,1.6686,8.6442,5.2428,10.2466,10.4496,-1.7752,6,3.3176,9
2024-05-01T02:32:30,767802750.000000,0.9620,6.5051,-1.9664,6.8636,4.4933,-1.8331,6,4.3918,9
2024-05-01T02:33:00,767802780.000000,1.1528,7.3881,0.2484,7.4816,6.3995,-1.8356,6,4.3681,8
2024-05-01T02:33:30,767802810.000000,1.3101,8.3891,2.1671,8.7629,8.1548,-1.8372,7,3.8308,8
2024-05-01T02:34:00,767802840.000000,1.5098,9.5735,4.0222,10.4933,9.9473,-1.8374,7,1.9842,8
2024-05-01T02:34:30,767802870.000000,1.9571,3.7061,-2.7902,5.0349,2.6449,-1.7163,7,2.6169,9
2024-05-01T02:35:00,767802900.000000,1.4382,1.7134,-4.8946,5.3816,0.3099,-1.6933,7,3.0311,10
2024-05-01T02:35:30,767802930.000000,1.2951,1.1838,-4.9744,5.2748,-0.0243,-1.6812,7,2.8930,9
2024-05-01T02:36:00,767802960.000000,1.1536,0.8175,-4.8434,5.0455,-0.1459,-1.6706,8,2.9223,8
2024-05-01T02:36:30,767802990.000000,1.0930,0.5363,-4.6951,4.8504,-0.2182,-1.6613,8,2.7325,8
2024-05-01T02:37:00,767803020.000000,2.6721,0.5950,-8.3977,8.8326,-2.8727,-1.8212,9,3.4813,9
2024-05-01T02:37:30,767803050.000000,2.4255,0.0488,-8.0930,8.4488,-2.8643,-1.8007,8,3.4324,9
2024-05-01T02:38:00,767803080.000000,2.9859,-0.0658,-9.5135,9.9713,-3.8101,-1.8818,8,3.5339,9
2024-05-01T02:38:30,767803110.000000,3.6713,-0.2012,-11.3287,11.9104,-4.9303,-1.9944,9,3.6273,9
2024-05-01T02:39:00,767803140.000000,4.1767,-0.5057,-12.7294,13.4067,-5.7917,-2.0862,8,4.0293,8
2024-05-01T02:39:30,767803170.000000,3.5480,-1.1647,-11.4947,12.0860,-5.2388,-2.0199,9,3.4059,9
2024-05-01T02:40:00,767803200.000000,3.2411,-1.6759,-10.8998,11.4943,-5.0370,-1.9933,9,3.7530,9
2024-05-01T02:40:30,767803230.000000,3.1495,-2.1221,-10.8256,11.4724,-5.1254,-1.9905,8,2.0737,9
2024-05-01T02:41:00,767803260.000000,2.8166,-2.6495,-9.9890,10.7114,-4.6876,-1.9854,7,2.2034,9
2024-05-01T02:41:30,767803290.000000,3.0771,-2.5416,-15.0333,15.5540,-8.3636,-1.9706,7,1.4113,9
2024-05-01T02:42:00,767803320.000000,3.7887,-2.5339,-26.0710,26.4664,-16.1595,-1.9547,7,4.2660,9
2024-05-01T02:42:30,767803350.000000,3.2522,-3.6490,-23.0098,23.5233,-14.2181,-1.9473,8,4.0407,9
2024-05-01T02:43:00,767803380.000000,0.5224,-3.6712,4.1063,5.5329,4.2343,-1.9290,7,1.4404,10
2024-05-01T02:43:30,767803410.000000,0.1604,-3.3709,5.8380,6.7432,5.2394,-1.9123,7,1.3965,10
2024-05-01T02:44:00,767803440.000000,-0.1049,-3.0716,6.3789,7.0807,5.4271,-1.8954,7,1.2960,10
2024-05-01T02:44:30,767803470.000000,-0.3034,-2.8308,6.3853,6.9912,5.2743,-1.8762,9,1.4063,10
2024-05-01T02:45:00,767803500.000000,-0.5106,-2.5546,6.5485,7.0477,5.2296,-1.8570,9,1.1994,10
2024-05-01T02:45:30,767803530.000000,-1.4348,-1.6063,9.6573,9.8946,6.4124,-1.2899,9,3.3037,11
2024-05-01T02:46:00,767803560.000000,-1.6106,-1.1114,10.2209,10.4065,6.5349,-1.1629,9,2.9022,10
2024-05-01T02:46:30,767803590.000000,-1.6674,-0.6349,10.5252,10.6754,6.6108,-1.1160,9,2.5325,10
2024-05-01T02:47:00,767803620.000000,-1.6886,-0.1681,10.7357,10.8689,6.6870,-1.0911,9,2.3127,10
2024-05-01T02:47:30,767803650.000000,-1.6847,0.2599,10.7405,10.8749,6.6301,-1.0676,9,2.2376,10
2024-05-01T02:48:00,767803680.000000,-1.6944,0.7102,10.8240,10.9788,6.6500,-1.0495,9,2.2093,9
2024-05-01T02:48:30,767803710.000000,-1.7247,1.1272,10.8326,11.0268,6.6341,-1.0341,9,2.0483,9
2024-05-01T02:49:00,767803740.000000,-1.7333,1.5353,10.8073,11.0526,6.6136,-1.0234,9,1.8100,9
2024-05-01T02:49:30,767803770.000000,-1.7285,1.9652,10.7765,11.0898,6.5967,-1.0070,9,1.9096,9
2024-05-01T02:50:00,767803800.000000,-1.7472,2.3779,10.7405,11.1385,6.5975,-0.9896,9,1.9250,9
2024-05-01T02:50:30,767803830.000000,-1.7553,2.8424,10.6608,11.1720,6.5767,-0.9728,9,1.7818,9
2024-05-01T02:51:00,767803860.000000,-1.7817,3.1260,10.7888,11.3730,6.7638,-0.9688,8,1.9140,9
2024-05-01T02:51:30,767803890.000000,-1.7865,3.4445,10.8440,11.5173,6.8959,-0.9642,8,1.7250,9
2024-05-01T02:52:00,767803920.000000,-1.8162,3.6720,11.0374,11.7731,7.1577,-0.9624,8,2.0067,9
2024-05-01T02:52:30,767803950.000000,-1.8378,3.9497,11.1512,11.9719,7.3667,-0.9648,8,1.5883,9
2024-05-01T02:53:00,767803980.000000,-1.8797,4.2938,11.2746,12.2101,7.5718,-0.9600,8,1.8450,9
2024-05-01T02:53:30,767804010.000000,-1.9098,4.6264,11.4009,12.4512,7.7990,-0.9584,8,1.7161,9
2024-05-01T02:54:00,767804040.000000,-1.9399,5.0047,11.4321,12.6295,7.9724,-0.9583,7,1.8257,9
2024-05-01T02:54:30,767804070.000000,-2.4292,6.7313,9.3272,11.7562,6.4336,-0.8138,8,1.3977,9
2024-05-01T02:55:00,767804100.000000,-2.4106,6.9038,9.5856,12.0565,6.8232,-0.8115,7,1.6995,9
2024-05-01T02:55:30,767804130.000000,-2.3974,7.1510,9.8334,12.3928,7.2119,-0.8084,7,1.7416,9
2024-05-01T02:56:00,767804160.000000,-2.3730,7.4100,9.9025,12.5936,7.4564,-0.8043,8,1.4119,8
2024-05-01T02:56:30,767804190.000000,-2.3608,7.6688,9.8895,12.7352,7.6384,-0.7981,8,1.4697,8
2024-05-01T02:57:00,767804220.000000,-2.3721,7.9440,9.9769,12.9720,7.9085,-0.7896,9,1.6456,8
2024-05-01T02:57:30,767804250.000000,-2.3477,6.0002,7.0656,9.5623,5.0590,-0.7596,9,2.6472,10
2024-05-01T02:58:00,767804280.000000,-2.4329,5.6726,7.3846,9.6244,5.2098,-0.7389,9,2.7213,10
2024-05-01T02:58:30,767804310.000000,-2.4815,5.6271,7.4964,9.6963,5.2924,-0.7153,10,2.7189,10
2024-05-01T02:59:00,767804340.000000,-2.5003,5.7198,7.1411,9.4849,5.0862,-0.6858,8,2.7998,10
2024-05-01T02:59:30,767804370.000000,-2.9628,5.5369,10.0984,11.8917,7.0332,-0.6675,10,2.8048,10
2024-05-01T03:00:00,767804400.000000,-2.8756,5.5321,10.1901,11.9462,7.0797,-0.6688,10,2.6496,10
2024-05-01T03:00:30,767804430.000000,-2.8576,5.6585,9.6842,11.5744,6.7428,-0.6432,10,2.6040,10
2024-05-01T03:01:00,767804460.000000,-2.8637,5.9966,5.9073,8.8914,4.3260,-0.5162,10,2.6206,10
2024-05-01T03:01:30,767804490.000000,-3.0589,5.9160,4.5526,8.0673,3.4708,-0.4577,10,2.8117,10
2024-05-01T03:02:00,767804520.000000,-3.6141,5.5512,3.9701,7.7227,3.1095,-0.4179,9,2.4571,10
2024-05-01T03:02:30,767804550.000000,-5.5683,3.8120,6.7367,9.5352,4.8381,-0.4519,10,2.6867,10
2024-05-01T03:03:00,767804580.000000,-4.4350,-5.0930,5.7831,8.8911,4.2357,-0.4047,9,2.6400,10
2024-05-01T03:03:30,767804610.000000,-1.0285,-6.5826,4.8586,8.2458,3.6651,-0.3645,10,2.5533,10
2024-05-01T03:04:00,767804640.000000,-0.1239,-6.5427,3.8323,7.5835,3.0052,-0.3139,10,2.5761,10
2024-05-01T03:04:30,767804670.000000,0.2006,-6.2443,2.6934,6.8033,2.2125,-0.2577,11,2.4195,11
2024-05-01T03:05:00,767804700.000000,0.3307,-6.0817,1.8964,6.3791,1.7216,-0.2158,11,2.5715,11
2024-05-01T03:05:30,767804730.000000,0.8703,-5.6260,-0.6056,5.7251,-0.0240,-0.0804,11,2.0969,12
2024-05-01T03:06:00,767804760.000000,1.1246,-5.2976,-2.2876,5.8790,-1.1899,0.0225,11,2.1916,12
2024-05-01T03:06:30,767804790.000000,0.9865,-5.0812,-2.5862,5.7862,-1.2848,0.0227,9,2.2790,12
2024-05-01T03:07:00,767804820.000000,0.3476,-4.9879,-0.6959,5.0482,0.0481,-0.0257,10,2.0857,12
2024-05-01T03:07:30,767804850.000000,0.1880,-4.7947,-1.2710,4.9639,-0.2309,-0.0313,10,1.8795,12
2024-05-01T03:08:00,767804880.000000,0.0216,-4.5360,-1.8137,4.8852,-0.4983,-0.0363,10,2.0896,11
2024-05-01T03:08:30,767804910.000000,-0.2051,-4.1010,-2.5243,4.8200,-0.9640,-0.0229,10,2.1697,12
2024-05-01T03:09:00,767804940.000000,-0.3565,-3.8232,-2.9050,4.8149,-1.1514,-0.0283,10,2.0262,12
2024-05-01T03:09:30,767804970.000000,-0.4788,-3.5768,-3.1804,4.8101,-1.2470,-0.0456,10,1.7763,12
2024-05-01T03:10:00,767805000.000000,-0.6724,-3.3295,-3.3518,4.7720,-1.3473,-0.0531,10,1.9904,12
2024-05-01T03:10:30,767805030.000000,-0.7850,-3.0878,-3.4747,4.7143,-1.3619,-0.0673,9,1.8530,12
2024-05-01T03:11:00,767805060.000000,-0.9829,-3.4857,-4.2326,5.5706,-1.9754,-0.0395,9,1.8201,12
2024-05-01T03:11:30,767805090.000000,-1.0102,-3.1733,-3.9507,5.1671,-1.7362,-0.0304,8,2.0769,11
2024-05-01T03:12:00,767805120.000000,-1.2206,-2.7074,-4.3011,5.2268,-1.8787,-0.0733,8,2.0878,11
2024-05-01T03:12:30,767805150.000000,-0.7668,-2.9248,-6.2114,6.9082,-3.4526,-0.0259,8,2.6961,10
2024-05-01T03:13:00,767805180.000000,-1.0964,-2.1976,-6.6821,7.1192,-3.6948,-0.0841,8,2.6224,10
2024-05-01T03:13:30,767805210.000000,-1.5591,-1.3849,-5.6990,6.0686,-2.8257,-0.1466,9,2.4886,10
2024-05-01T03:14:00,767805240.000000,-1.5929,-1.0588,-5.7650,6.0740,-2.8781,-0.1553,8,0.6517,10
2024-05-01T03:14:30,767805270.000000,-1.6316,-0.6608,-5.7499,6.0133,-2.9161,-0.1569,8,1.1708,11
2024-05-01T03:15:00,767805300.000000,-1.6731,-0.3558,-5.6874,5.9390,-2.8843,-0.1660,8,1.1562,11
2024-05-01T03:15:30,767805330.000000,-1.8889,-0.2819,-5.8477,6.1517,-2.8943,-0.2459,8,1.2037,10
2024-05-01T03:16:00,767805360.000000,-1.9261,-0.1655,-5.6942,6.0134,-2.7419,-0.2754,9,1.1771,10
2024-05-01T03:16:30,767805390.000000,-1.9752,0.0460,-5.4860,5.8309,-2.6139,-0.2856,9,1.1561,9
2024-05-01T03:17:00,767805420.000000,-2.3543,0.0762,-5.3237,5.8215,-2.5157,-0.2799,10,1.6318,10
2024-05-01T03:17:30,767805450.000000,-2.4151,0.2131,-5.1385,5.6818,-2.4118,-0.2768,10,1.2059,10
2024-05-01T03:18:00,767805480.000000,-2.4674,-0.1231,-4.8018,5.4000,-1.9770,-0.3111,10,1.4073,11
2024-05-01T03:18:30,767805510.000000,-2.4249,-0.0826,-4.4513,5.0696,-1.7205,-0.3139,10,1.2747,11
2024-05-01T03:19:00,767805540.000000,-2.4489,-0.0736,-4.2915,4.9416,-1.5775,-0.3207,10,1.5671,10
2024-05-01T03:19:30,767805570.000000,-2.1803,0.0948,-3.4869,4.1136,-1.1325,-0.2841,10,1.0643,10
2024-05-01T03:20:00,767805600.000000,-2.2226,0.1349,-3.3623,4.0328,-1.0377,-0.2929,10,1.3532,10
2024-05-01T03:20:30,767805630.000000,-2.6596,0.2017,-4.2325,5.0028,-1.4923,-0.3412,10,1.2298,10
2024-05-01T03:21:00,767805660.000000,-2.8612,0.3170,-4.5129,5.3529,-1.6390,-0.3647,10,1.1467,10
2024-05-01T03:21:30,767805690.000000,-2.8767,0.3740,-4.3521,5.2303,-1.5200,-0.3682,9,1.2680,10
2024-05-01T03:22:00,767805720.000000,-2.1253,0.4124,-2.1975,3.0848,-0.0770,-0.3804,9,0.9923,10
2024-05-01T03:22:30,767805750.000000,-3.2670,-0.3029,-5.6795,6.5591,-2.4100,-0.2268,9,1.0625,10
2024-05-01T03:23:00,767805780.000000,-3.2154,-0.0884,-5.1789,6.0965,-2.0600,-0.2324,9,1.3727,10
2024-05-01T03:23:30,767805810.000000,-3.3789,0.3253,-5.1114,6.1359,-2.0797,-0.2443,9,0.8511,10
2024-05-01T03:24:00,767805840.000000,-3.4173,0.3981,-4.4779,5.6469,-1.6581,-0.2537,8,1.1469,10
2024-05-01T03:24:30,767805870.000000,-3.4187,0.4753,-4.2500,5.4750,-1.4687,-0.2577,7,0.7935,10
2024-05-01T03:25:00,767805900.000000,-3.3755,0.4999,-3.9157,5.1939,-1.2046,-0.2602,8,0.5177,10
2024-05-01T03:25:30,767805930.000000,-3.4215,0.5173,-3.7003,5.0662,-1.0659,-0.2568,9,0.7896,10
2024-05-01T03:26:00,767805960.000000,-3.4432,0.4294,-3.5283,4.9486,-0.8661,-0.2617,10,0.7146,11
2024-05-01T03:26:30,767805990.000000,-3.0276,-0.2629,-3.6845,4.7761,-0.2376,-0.3200,10,0.6589,12
2024-05-01T03:27:00,767806020.000000,-2.7138,-0.1147,-2.9273,3.9934,0.1244,-0.3242,10,0.8938,13
2024-05-01T03:27:30,767806050.000000,-2.5672,-0.0413,-2.6956,3.7227,0.2460,-0.3288,10,1.1718,13
2024-05-01T03:28:00,767806080.000000,-2.2257,-0.0360,-2.3043,3.2039,0.4700,-0.3080,9,0.6701,13
2024-05-01T03:28:30,767806110.000000,-1.8688,-0.0657,-1.8551,2.6340,0.7311,-0.2774,9,1.0326,12
2024-05-01T03:29:00,767806140.000000,-1.5559,-0.1051,-1.3767,2.0802,0.9906,-0.2394,9,1.2766,11
2024-05-01T03:29:30,767806170.000000,-1.2726,-0.2124,-0.8713,1.5568,1.2540,-0.1996,9,1.3450,10
2024-05-01T03:30:00,767806200.000000,-1.0206,-0.3591,-0.3458,1.1359,1.5184,-0.1544,9,1.5416,10
2024-05-01T03:30:30,767806230.000000,-0.7668,-0.5075,0.0422,0.9205,1.7006,-0.1123,8,1.3005,10
2024-05-01T03:31:00,767806260.000000,-0.4251,-0.7966,0.7204,1.1551,2.1196,-0.0862,8,1.4343,10
2024-05-01T03:31:30,767806290.000000,-0.6472,-0.7717,-2.0613,2.2942,0.1222,-0.0613,7,0.9534,10
2024-05-01T03:32:00,767806320.000000,-0.3119,-0.9532,-1.4681,1.7780,0.4901,-0.0447,6,1.3304,10
2024-05-01T03:32:30,767806350.000000,0.0491,-1.1579,-0.8628,1.4448,0.8513,-0.0233,6,1.5626,10
2024-05-01T03:33:00,767806380.000000,0.5206,-1.4517,-0.1283,1.5476,1.3514,0.0031,6,1.2479,9
2024-05-01T03:33:30,767806410.000000,0.8410,-1.8448,0.4695,2.0811,1.6957,0.0357,6,2.2010,9
2024-05-01T03:34:00,767806440.000000,2.2524,-2.5716,3.5314,4.9150,4.2481,0.0357,6,3.5415,9
2024-05-01T03:34:30,767806470.000000,-0.2042,-0.8502,-3.8282,3.9268,-2.2394,0.1681,7,1.7168,10
2024-05-01T03:35:00,767806500.000000,1.2394,-0.0472,-1.7573,2.1509,-0.6898,0.1700,6,3.6548,11
2024-05-01T03:35:30,767806530.000000,2.7273,-0.1353,0.7376,2.8285,1.4028,0.1664,7,3.1665,11
2024-05-01T03:36:00,767806560.000000,4.1746,-0.5090,3.0790,5.2122,3.4290,0.1616,7,2.7039,11
2024-05-01T03:36:30,767806590.000000,7.1265,-1.8608,6.2924,9.6873,6.9305,0.0741,7,1.9823,10
2024-05-01T03:37:00,767806620.000000,8.2397,-2.4632,7.9219,11.6926,8.4800,0.0569,7,1.8086,9
2024-05-01T03:37:30,767806650.000000,9.0535,-3.1924,8.9984,13.1578,9.4831,0.0541,8,1.5947,9
2024-05-01T03:38:00,767806680.000000,9.6917,-4.0167,9.3648,14.0628,9.9471,0.0626,7,2.0089,9
2024-05-01T03:38:30,767806710.000000,10.2959,-4.7882,9.8311,15.0194,10.5118,0.0728,7,1.4879,9
2024-05-01T03:39:00,767806740.000000,10.8141,-5.5405,10.3047,15.9320,11.0939,0.0861,7,1.2604,9
2024-05-01T03:39:30,767806770.000000,11.2943,-6.2947,10.5533,16.6900,11.5224,0.0945,7,1.2817,9
2024-05-01T03:40:00,767806800.000000,11.7214,-7.0330,10.9451,17.5114,12.1127,0.0961,8,1.0813,8
2024-05-01T03:40:30,767806830.000000,12.1332,-7.7648,10.9568,18.0986,12.4532,0.1001,8,1.1986,8
2024-05-01T03:41:00,767806860.000000,9.6842,-3.5983,-2.0581,10.5341,1.3783,0.2853,9,6.6601,9
2024-05-01T03:41:30,767806890.000000,8.9655,-2.2791,-4.9135,10.4746,-1.1104,0.2957,8,6.1283,9
2024-05-01T03:42:00,767806920.000000,8.5167,-1.3547,-6.4392,10.7626,-2.5126,0.3018,8,5.3337,10
2024-05-01T03:42:30,767806950.000000,8.1311,-0.8880,-7.0663,10.8090,-3.1656,0.3069,8,4.8795,10
2024-05-01T03:43:00,767806980.000000,7.8745,-0.4026,-7.3841,10.8025,-3.5610,0.3091,8,4.6817,9
2024-05-01T03:43:30,767807010.000000,7.6341,0.0059,-7.6853,10.8325,-3.9330,0.3084,8,4.5672,9
2024-05-01T03:44:00,767807040.000000,7.3137,-0.1833,-9.4988,11.9896,-5.3421,0.3058,7,4.6226,9
