time,X,Y,Z,dX,dY,dZ,dE,dN,dU,n_sat
1714444620.0,1397504.621245307,1727041.3512582944,6487839.085649819,1678441.4043457604,8441180.943325514,7856847.252584462,1324082.1968313307,5989011.900080438,-9908546.453085702,6
1714444650.0,1254533.4101856204,1563470.1938715403,6558006.881190408,1535470.1932860739,8277609.78593876,7927015.048125051,1188074.2308910277,6091770.349382102,-9756683.539411427,6
1714444680.0,1109461.703494179,1398806.1355995531,6620895.952174881,1390398.4865946325,8112945.727666773,7989904.1191095235,1050013.2954722173,6187635.276837528,-9602203.180745652,6
1714444710.0,962445.1088835238,1233239.5813491847,6676437.160451628,1243381.8919839773,7947379.173416405,8045445.327386271,910046.902183688,6276499.442507502,-9445284.22840504,6
1714444740.0,813642.129161394,1066961.1756069802,6724569.062567378,1094578.9122618474,7781100.7676742,8093577.229502021,768325.44518252,6358263.072018085,-9286107.432023292,6
1714444770.0,663214.0677982855,900161.6681628218,6765238.652112091,944150.850898739,7614301.260230042,8134246.819046734,625002.1124377559,6432834.611517175,-9124855.453336265,7
1714444800.0,511324.8304215932,733031.6072997982,6798400.90932891,792261.6135220466,7447171.199367018,8167409.0762635525,480232.70022458537,6500130.349686415,-8961712.46730752,8
1714444830.0,358140.7372824656,565761.2157055169,6824019.204122103,639077.520382919,7279900.807772737,8193027.371056746,334175.4309427988,6560074.8390112985,-8796864.113925997,8
1714444860.0,203830.37563552082,398540.05281789874,6842064.626921928,484767.1587359742,7112679.644885119,8211072.7938565705,186990.8197415261,6612600.309265794,-8630497.027297672,21
1714444890.0,48564.42314163231,231557.01712442722,6852518.089412639,329501.20624208567,6945696.609191648,8221526.256347282,38841.497980289976,6657648.726465521,-8462799.252533749,21
1714444920.0,-107484.6260457237,64999.85815045649,6855367.36231018,173452.1570547297,6779139.450217676,8224375.529244823,-110108.04004337054,6695168.991208902,-8293959.16200449,21
1714444950.0,-264142.55602584005,-100944.84982039954,6850609.058906567,16794.22707461333,6613194.742246821,8219617.22584121,-259691.53065779633,6725118.887881005,-8124165.824074515,21
1714444980.0,-421233.6644438927,-266091.96651487536,6838248.147144943,-140296.88134343934,6448047.625552345,8207256.3140795855,-409741.1650865413,6747464.660564777,-7953608.642205633,21
1714445010.0,-578580.9971665744,-430258.09052123333,6818299.153427389,-297644.21406612097,6283881.501545987,8187307.320362032,-560087.811174239,6762182.255462032,-7782477.288716049,9
1714445040.0,-736006.3486128728,-593261.3029745037,6790781.094952459,-455069.5655124194,6120878.289092717,8159789.261887102,-710561.0244325808,6769252.305043991,-7610960.937947603,9
1714445070.0,-893330.7731343504,-754922.136305116,6755725.833825535,-612393.9900338971,5959217.455762104,8124734.000760178,-860989.5184740364,6768668.510639646,-7439248.974819368,9
1714445100.0,-1050374.454666158,-915063.0586662426,6713170.637306892,-769437.6715657045,5799076.533400978,8082178.804241535,-1011201.0563308436,6760430.249705104,-7267530.010735772,9
1714445130.0,-1206957.2358136252,-1073509.1759497833,6663162.8348633265,-926020.4527131717,5640630.416117437,8032171.001797969,-1161022.949730581,6744547.283299798,-7095992.110038504,9
1714445160.0,-1362898.6297635366,-1230088.129147974,6605757.008457187,-1081961.8466630832,5484051.462919246,7974765.17539183,-1310282.075287926,6721036.983121152,-6924822.325729411,9
1714445190.0,-1518017.8812661462,-1384630.1924004548,6541015.175075151,-1237081.0981656928,5329509.399666766,7910023.342009794,-1458804.9313344047,6689924.530499529,-6754206.637662942,9
1714445220.0,-1672134.663122537,-1536968.9621478228,6469009.431086233,-1391197.8800220836,5177170.629919398,7838017.598020876,-1606418.3049861058,6651245.651008132,-6584329.780540604,9
1714445250.0,-1825068.7314260062,-1686940.941988751,6389818.24371602,-1544131.9483255527,5027198.650078469,7758826.410650663,-1752948.9450419266,6605042.895296541,-6415374.919610684,9
1714445280.0,-1976640.4188455248,-1834385.9947325857,6303528.43003724,-1695703.6357450713,4879753.5973346345,7672536.5969718825,-1898224.0359372783,6551367.672608842,-6247523.585432715,8
1714445310.0,-2126670.7962526786,-1979147.504796052,6210234.721716473,-1845734.0131522252,4734992.087271169,7579242.888651116,-2042071.3524405698,6490279.858338426,-6080955.420900913,8
1714445340.0,-2274981.8830387294,-2121072.545322187,6110039.648512415,-1994045.099938276,4593067.046745034,7479047.815447058,-2184319.4627998285,6421847.715196996,-5915847.985663544,8
1714445370.0,-2421396.4507237943,-2260011.6809016056,6003052.518246621,-2140459.667623341,4454127.911165615,7372060.685181264,-2324797.540771006,6346146.852733511,-5752376.752413534,8
1714445400.0,-2565740.2511556186,-2395820.8530452996,5889393.624172394,-2284803.4680551654,4318318.739021921,7258401.791107037,-2463337.513044708,6263264.746008694,-5590714.015114885,7
1714445430.0,-2707837.8561541005,-2528357.688180863,5769185.009756743,-2426901.0730536473,4185781.9038863573,7138193.176691386,-2599770.0568757486,6173290.91280535,-5431030.818390012,7
1714445460.0,-2847518.05200738,-2657486.323238767,5642560.7661154345,-2566581.2689069267,4056653.268828453,7011568.933050077,-2733929.788124734,6076328.014804872,-5273494.081386192,6
1714445490.0,-2984610.192673792,-2783074.0219037505,5509659.483861599,-2703673.409573339,3931065.5701634698,6878667.650796242,-2865651.759109159,5972483.753656787,-5118268.54321748,6
1714445520.0,-3118946.6718800063,-2904993.3683104445,5370628.25527928,-2838009.888779553,3809146.2237567757,6739636.422213923,-2994773.8368307147,5861875.252529306,-4965515.318315135,7
1714445550.0,-3250362.7441241764,-3023122.0442970996,5225621.662362399,-2969425.9610237232,3691017.5477701207,6594629.8292970415,-3121136.5334470575,5744628.018568223,-4815391.918553044,6
1714445580.0,-3378695.1338963723,-3137341.5568736163,5074799.056039429,-3097758.350795919,3576798.035193604,6443807.222974072,-3244581.6699075713,5620873.010545346,-4668053.009335499,6
1714445610.0,-3503783.9538985025,-3247538.855865925,4918327.169050978,-3222847.1707980493,3466600.736201295,6287335.3359856205,-3364954.2248690804,5490749.539183755,-4523649.272454141,6
1714445640.0,-3625472.362828866,-3353605.9933373467,4756379.153045811,-3344535.579728413,3360533.5987298735,6125387.319980454,-3482102.0070178043,5354404.252661551,-4382327.560080538,7
1714445670.0,-3743606.6229365566,-3455440.0762540097,4589134.110489125,-3462669.8398361034,3258699.5158132105,5958142.277423768,-3595875.714552317,5211990.669041828,-4244230.844736195,7
1714445700.0,-3858036.6122401706,-3552943.68344763,4416777.369403439,-3577099.8291397174,3161195.90861959,5785785.536338082,-3706129.4295229055,5063669.533378539,-4109497.8453774345,7
1714445730.0,-3968616.2192890486,-3646025.119205042,4239500.318808567,-3687679.4361885954,3068114.4728621785,5608508.48574321,-3812721.001646136,4909608.710704683,-3978262.7299749055,7
1714445760.0,-4075201.707437314,-3734596.879238769,4057498.5166092874,-3794264.924336861,2979542.7128284513,5426506.68354393,-3915510.478140527,4749981.010937469,-3850656.3039921233,7
1714445790.0,-4177654.9725695695,-3818578.466273354,3870974.5072260876,-3896718.1894691163,2895561.1257938663,5239982.67416073,-4014363.2408958343,4584967.541392872,-3726803.6869911524,7
1714445820.0,-4275841.441959453,-3897894.4416699833,3680135.2567112693,-3994904.6588589996,2816245.150397237,5049143.423645912,-4109147.9886222705,4414754.785580955,-3606825.7906152983,7
1714445850.0,-4369631.1410666155,-3972475.308125871,3485192.8711233605,-4088694.3579661623,2741664.2839413495,4854201.038058003,-4199737.765812723,4239535.4930114,-3490838.5552027905,7
1714445880.0,-4458898.436260065,-4042257.128991492,3286363.92999901,-4177961.653159612,2671882.463075728,4655372.096933654,-4286009.72160584,4059507.9477017256,-3378953.1990720164,7
1714445910.0,-4543522.58830615,-4107181.99908546,3083869.546489185,-4262585.805205697,2606957.5929817604,4452877.713423828,-4367845.643107246,3874876.12620204,-3271275.747110217,7
1714445940.0,-4623387.598408028,-4167197.732457618,2877934.9421200277,-4342450.815307574,2546941.859609602,4246943.109054671,-4445131.814616979,3685849.2170774112,-3167907.2572904965,8
1714445970.0,-4698382.659816107,-4222258.222069794,2668789.378366082,-4417445.876715654,2491881.369997426,4037797.545300725,-4517759.453808314,3492641.6298348713,-3068943.4363896265,9
1714446000.0,-4768402.294773625,-4272323.456729457,2456665.8162592635,-4487465.511673172,2441816.1353377635,3825673.9831939065,-4585624.847845678,3295472.6660142355,-2974474.549447698,9
1714446030.0,-4833345.551477211,-4317358.753042581,2241800.2152600815,-4552408.768376757,2396780.8390246397,3610808.3821947244,-4648628.5831562355,3094565.671495703,-2884586.0635973644,9
1714446060.0,-4893118.829448628,-4357336.825052673,2024432.637207834,-4612182.046348175,2356802.7670145473,3393440.804142477,-4706678.281808267,2890149.556944306,-2799356.728345287,9
1714446090.0,-4947632.936468983,-4392235.511063768,1804805.2328065105,-4666696.15336853,2321904.0810034527,3173813.399741153,-4759685.756050738,2682456.344504171,-2718860.516668456,9
1714446120.0,-4996803.870143767,-4422038.305703009,1583162.7689697992,-4715867.087043314,2292101.2863642117,2952170.9359044423,-4807567.766951665,2471721.7977179764,-2643166.1781399557,8
1714446150.0,-5040554.711373123,-4446735.534867275,1359752.6503116677,-4759617.92827267,2267404.0571999457,2728760.8172463104,-4850247.867093217,2258185.6942239995,-2572336.0156946704,8
1714446180.0,-5078814.301781977,-4466323.431200487,1134824.2229492778,-4797877.518681523,2247816.1608667336,2503832.3898839206,-4887655.117808683,2042090.9471371202,-2506426.7048797333,8
1714446210.0,-5111517.434925169,-4480804.072711176,908628.5518088347,-4830580.651824716,2233335.519356044,2277636.7187434775,-4919724.282786593,1823683.3761805696,-2445489.301381581,8
1714446240.0,-5138605.254189315,-4490185.596729732,681418.1317050746,-4857668.471088862,2223953.995337488,2050426.2986397175,-4946396.216680022,1603211.4709214373,-2389568.9572936045,9
1714446270.0,-5160025.232941315,-4494482.088056774,453446.6643057105,-4879088.449840861,2219657.5040104464,1822454.8312403534,-4967617.849948519,1380926.1496696342,-2338704.98661613,9
1714446300.0,-5175731.250419904,-4493713.547013284,224968.71872745766,-4894794.46731945,2220426.0450539365,1593976.8856621005,-4983342.266019007,1157080.421214822,-2292930.825260524,9
1714446330.0,-5185683.823333206,-4487905.923083318,-3760.5791277960707,-4904747.040232752,2226233.668983902,1365247.587806847,-4993528.931274394,931929.0891860748,-2252273.9262479423,9
1714446360.0,-5189849.224596418,-4477090.37735218,-232485.65435565592,-4908912.441495965,2237049.2147150403,1136522.512578987,-4998142.845396197,705728.4910779368,-2216756.49606031,9
1714446390.0,-5188201.840175015,-4461304.974777139,-460951.0993604941,-4907265.057074562,2252834.6172900815,908057.0675741488,-4997156.825400239,478736.25382788945,-2186393.6180028426,9
1714446420.0,-5180721.608348766,-4440592.452315988,-688901.7672606683,-4899784.825248313,2273547.139751232,680106.3996739746,-4990549.040444965,251210.73300058482,-2161195.522811694,9
1714446450.0,-5167396.276765657,-4415002.160796688,-916083.1753472638,-4886459.493665203,2299137.4312705323,452924.99158737913,-4978305.185730361,23411.0261246913,-2141165.514548204,8
1714446480.0,-5148218.624962015,-4384587.267687927,-1142241.6253414506,-4867281.841861562,2329552.3243792932,226766.54159319238,-4960415.824387227,-204403.72968412598,-2126302.798046975,8
1714446510.0,-5123190.502261838,-4349408.652127362,-1367124.6577283184,-4842253.719161385,2364730.9399398584,1883.509206324583,-4936880.25901088,-431973.9873816504,-2116598.409964041,8
1714446540.0,-5092319.060317332,-4309530.89444763,-1590481.3432556111,-4811382.277216879,2404608.69761959,-221473.1763209682,-4907702.935157201,-659040.9118682838,-2112039.2398692262,7
1714446570.0,-5055618.722657589,-4265024.249982001,-1812062.5342678935,-4774681.939557136,2449115.342085219,-443054.3673332506,-4872895.326652549,-885346.2136326534,-2112605.9672067203,7
1714446600.0,-5013110.553218774,-4215963.902595641,-2031621.041334036,-4732173.77011832,2498175.689471579,-662612.8743993931,-4832475.335882869,-1110632.476857857,-2118273.7823083233,7
1714446630.0,-4964822.7488734415,-4162430.3046381054,-2248912.168548113,-4683885.965772988,2551709.287429115,-879904.0016134703,-4786467.771680369,-1334643.6114722546,-2129011.9259868,7
1714446660.0,-4910789.794915967,-4104508.2323132255,-2463693.4958089846,-4629853.0118155135,2609631.3597539947,-1094685.3288743417,-4734903.545038455,-1557124.8364902646,-2144784.692422258,7
1714446690.0,-4851053.7736484045,-4042287.9583409363,-2675725.9867462236,-4570116.990547951,2671851.633726284,-1306717.8198115807,-4677820.927529276,-1777823.5190921498,-2165550.0053071873,7
1714446720.0,-4785663.035561774,-3975863.907048004,-2884773.5165035613,-4504726.252461321,2738275.685019216,-1515765.3495689183,-4615264.27987199,-1996488.993033428,-2191260.883457175,7
1714446750.0,-4714671.837064641,-3905334.3304649247,-3090602.896622816,-4433735.053964187,2808805.2616022956,-1721594.7296881732,-4547283.703519136,-2212872.651052986,-2221865.767677401,7
1714446780.0,-4638143.236506805,-3830803.4222507826,-3292985.8280215003,-4357206.453406352,2883336.1698164376,-1923977.6610868573,-4473937.845773779,-2426729.409601672,-2257305.940909725,7
1714446810.0,-4556145.039629815,-3752378.111917028,-3491696.943757576,-4275208.256529362,2961761.480150192,-2122688.776822933,-4395289.982805334,-2637816.4687441597,-2297519.225060262,7
1714446840.0,-4468752.288236421,-3670169.848059126,-3686515.4804411177,-4187815.5051359674,3043969.744008094,-2317507.3135064747,-4311410.431593544,-2845894.5708296867,-2342437.798046816,6
1714446870.0,-4376046.3800156405,-3584293.855946355,-3877225.0567449476,-4095109.5969151873,3129845.736120865,-2508216.8898103046,-4222375.701560231,-3050727.939865579,-2391989.000975503,6
1714446900.0,-4278115.275690712,-3494869.1732887216,-4063614.193791386,-3997178.492590259,3219270.4187784987,-2694606.0268567433,-4128268.7000408787,-3252084.782387086,-2446095.1901449487,6
1714446930.0,-4175052.7143327086,-3402017.9321483937,-4245475.775306003,-3894115.9312322554,3312121.6599188265,-2876467.60837136,-4029177.978304652,-3449736.909277904,-2504674.580439649,6
1714446960.0,-4066959.0549711743,-3305865.9464600575,-4422608.224646933,-3786022.271870721,3408273.6456071627,-3053600.0577122904,-3925198.547867393,-3643460.763871999,-2567640.399442057,6
1714446990.0,-3953940.657756542,-3206542.1304416605,-4594815.272552636,-3673003.8746560887,3507597.4616255597,-3225807.1056179935,-3816431.2865089667,-3833037.316321481,-2634901.528660755,6
1714447020.0,-3836109.525862604,-3104178.1111383857,-4761905.826425001,-3555172.7427621507,3609961.4809288345,-3392897.659490358,-3702982.5966867753,-4018252.0162903555,-2706362.9236777127,6
1714447050.0,-3713584.054078899,-2998908.761120167,-4923695.172611475,-3432647.2709784457,3715230.830947053,-3554687.005676832,-3584965.1312037474,-4198895.857575596,-2781924.8206576016,6
1714447080.0,-3586488.9819635013,-2890872.154006819,-5080005.664229427,-3305552.198863048,3823267.4380604015,-3710997.4972947845,-3462497.7482613986,-4374766.061236113,-2861482.643667587,7
1714447110.0,-3454953.4117095363,-2780207.742942751,-5230664.041413705,-3174016.628609083,3933931.8491244693,-3861655.874479062,-3335703.607209877,-4545663.832553996,-2944929.4068617383,6
1714447140.0,-3319112.0023644846,-2667057.338790373,-5375503.472932401,-3038175.2192640314,4047082.2532768473,-4006495.305997758,-3204711.3208288886,-4711396.154762328,-3032154.298145536,6
1714447170.0,-3179104.3901893375,-2551564.550957315,-5514362.9962991625,-2898167.6070888843,4162575.041109905,-4145354.8293645196,-3069654.3995703673,-4871775.357625374,-3123043.3626542306,6
1714447200.0,-3035076.9162059813,-2433876.224718396,-5647090.988956215,-2754140.133105528,4280263.367348824,-4278082.822021572,-2930672.9175068988,-5026622.215010863,-3217477.328106258,7
1714447230.0,-2887179.9384794533,-2314140.0411334853,-5773541.021990506,-2606243.155379,4399999.550933735,-4404532.855055863,-2787910.9273014986,-5175762.3872045595,-3315334.896669562,7
1714447260.0,-2735568.1642038818,-2192504.818581626,-5893572.758609672,-2454631.3811034285,4521634.773485594,-4524564.591675029,-2641516.779397299,-5319027.237792981,-3416492.255795434,7
1714447290.0,-2580402.5457135905,-2069122.0325183298,-6007055.928172445,-2299465.7626131373,4645017.55954889,-4638047.761237802,-2491644.9528361186,-5456257.405884433,-3520820.715004972,7
1714447320.0,-2421847.1752754683,-1944143.1761096113,-6113865.173521377,-2140910.392175015,4769996.415957609,-4744857.006586734,-2338453.063106845,-5587298.314058479,-3628190.4511604877,7
1714447350.0,-2260070.925267733,-1817721.096244115,-6213883.539095144,-1979134.1421672797,4896418.495823106,-4844875.372160501,-2182103.445036973,-5712003.30358348,-3738468.433156465,7
1714447380.0,-2095246.002638036,-1690008.6830046976,-6306999.328724091,-1814309.2195375825,5024130.909062522,-4937991.161789448,-2022761.7633024002,-5830230.831312795,-3851520.3948491127,7
1714447410.0,-1927549.758515883,-1561160.505605137,-6393111.589340474,-1646612.9754154296,5152979.086462083,-5024103.4224058315,-1860598.7520658574,-5941849.498244888,-3967208.0584927737,7
1714447440.0,-1757162.8100789895,-1431331.1047654105,-6472125.977480787,-1476226.026978536,5282808.48730181,-5103117.810546144,-1695788.409874146,-6046734.358628345,-4085391.7131249644,7
1714447470.0,-1584269.2854105204,-1300675.1815049257,-6543955.859731978,-1303332.502310067,5413464.410562295,-5174947.692797335,-1528508.2364086262,-6144767.958053569,-4205929.79876032,8
1714447500.0,-1409056.702993472,-1169347.511795646,-6608522.600434758,-1128119.9198930187,5544792.080271574,-5239514.433500115,-1358939.1156529603,-6235840.63343115,-4328678.937084061,8
1714447530.0,-1231715.732538851,-1037502.7083985966,-6665755.547105752,-950778.9494383975,5676636.883668624,-5296747.380171109,-1187265.086887047,-6319850.548505363,-4453494.177282292,8
1714447560.0,-1052440.0197711058,-905295.0882618452,-6715592.342620049,-771503.2366706524,5808844.503805375,-5346584.175685406,-1013673.1751691904,-6396704.027753938,-4580229.070312069,8
1714447590.0,-871425.9252499082,-772878.4059394356,-6757977.987843263,-590489.1421494549,5941261.186127785,-5388969.82090862,-838353.1415309003,-6466314.693797191,-4708736.128762859,8
1714447620.0,-688872.313530804,-640405.788808821,-6792866.298405545,-407935.5304303506,6073733.8032583995,-5423858.131470902,-661497.2750301673,-6528604.909263011,-4838866.6063479,8
1714447650.0,-504980.5674129165,-508029.53452443774,-6820220.100588896,-224043.78431246313,6206110.057542782,-5451211.933654253,-483300.41545436275,-6583506.009203944,-4970470.656229094,8
1714447680.0,-319953.722194242,-375900.7473300489,-6840007.090730386,-39016.93909378862,6338238.844737171,-5470998.923795743,-303959.10353673104,-6630954.325093418,-5103398.553958691,21
1714447710.0,-133997.32860939615,-244169.66000120642,-6852209.228674888,146939.45449105723,6469969.932066014,-5483201.061740245,-123672.42968059093,-6670900.315073643,-5237498.460628038,21
1714447740.0,52681.90844865871,-112984.86215821539,-6856811.880939561,333618.6915491121,6601154.729909005,-5487803.714004918,57359.29386770463,-6703298.094560011,-5372619.41420312,21
1714447770.0,239875.71941339807,17506.486102519222,-6853810.264603855,520812.50251385145,6731646.07816974,-5484802.097669212,238934.13179351483,-6728111.702545319,-5508609.809547796,21
1714447800.0,427374.63692340377,147158.9265171836,-6843207.91457285,708311.4200238572,6861298.518584404,-5474199.747638207,420848.8808877035,-6745313.657805682,-5645317.9877826795,21
1714447830.0,614968.3099604736,275828.87608434545,-6825017.79929608,895905.093060927,6989968.468151566,-5456009.632361437,602899.3766597109,-6754886.089325137,-5782592.194838881,7
1714447860.0,802445.5134482593,403374.6556655452,-6799257.946053169,1083382.2965487128,7117514.247732765,-5430249.779118526,784880.5017321246,-6756816.456522282,-5920281.48837885,7
1714447890.0,989594.457069501,529656.8578891604,-6765957.873072075,1270531.2401699545,7243796.449956381,-5396949.706137432,966586.4790073483,-6751103.926744063,-6058234.818833492,7
1714447920.0,1176203.3003374762,654538.2711496532,-6725153.771924947,1457140.0834379296,7368677.863216873,-5356145.604990304,1147811.3894660352,-6737754.644881126,-6196301.94358504,8
1714447950.0,1362060.0867541682,777884.2055668217,-6676891.481808453,1642996.8698546216,7492023.797634042,-5307883.31487381,1328349.0927557726,-6716784.711905439,-6334333.146012371,8
1714447980.0,1546953.0783599392,899562.5566876798,-6621223.994868413,1827889.8614603926,7613702.1487549,-5252215.82793377,1507993.5587851554,-6688217.756606764,-6472179.812524927,8
1714448010.0,1730671.4948978885,1019444.32126876,-6558214.529865666,2011608.277998342,7733583.91333598,-5189206.362931023,1686539.5846791444,-6652088.056336671,-6609694.350411193,6
1714448040.0,1913003.6549056906,1137402.1243170185,-6487928.014667199,2193940.438006144,7851541.716384239,-5118919.847732556,1863780.9990745543,-6608431.881869757,-6746730.380512243,6
1714448070.0,2093740.4215957671,1253312.9804903895,-6410444.429610979,2374677.2046962203,7967452.5725576095,-5041436.262676336,2039513.9895446065,-6557301.151929153,-6883142.901498351,6
1714448100.0,2272673.2771111503,1367056.4968604376,-6325849.000174294,2553610.0602116035,8081196.088927658,-4956840.833239651,2213535.2536736447,-6498753.448875217,-7018788.4214344295,7
1714448130.0,2449595.1676575392,1478515.6230757309,-6234234.96897998,2730531.9507579925,8192655.215142951,-4865226.802045337,2385642.812089018,-6432854.891852463,-7153525.169953441,7
1714448160.0,2624300.769625179,1587576.6745975912,-6135703.427357588,2905237.552725632,8301716.266664811,-4766695.260422945,2555636.2733789086,-6359679.978678564,-7287213.165723776,7
1714448190.0,2796586.4730073703,1694129.400149242,-6030362.709126416,3077523.2561078235,8408268.992216462,-4661354.542191773,2723316.814705562,-6279311.005371398,-7419714.403528538,7
1714448220.0,2966250.818124668,1798067.1588410311,-5918328.802090017,3247187.6012251214,8512206.750908252,-4549320.635155374,2888487.610742783,-6191838.508466467,-7550892.962879682,7
1714448250.0,3133094.494562536,1899286.9468702758,-5799724.742370195,3414031.277662989,8613426.538937496,-4430716.575435552,3050953.8314983095,-6097360.677037812,-7680615.155737989,7
1714448280.0,3296921.0801354377,1997689.7073689585,-5674681.505974878,3577857.863235891,8711829.299436178,-4305673.339040235,3210523.3676783717,-5995984.294476343,-7808749.68100141,7
1714448310.0,3457536.964262738,2093180.3061592223,-5543337.075807508,3738473.747363191,8807319.898226442,-4174328.908872865,3367006.7551441537,-5887823.818998291,-7935167.785001207,7
1714448340.0,3614751.0538462084,2185667.3422982483,-5405835.630074088,3895687.8369466616,8899806.934365468,-4036827.4631394455,3520216.888966786,-5773000.548103449,-8059743.22700798,7
1714448370.0,3768377.086718241,2275064.205065801,-5262330.632614036,4049313.8698186944,8989203.797133021,-3893322.465679393,3669971.29066463,-5651645.877451962,-8182352.787923429,7
1714448400.0,3918230.5896214056,2361287.7082421663,-5112979.50664211,4199167.372721859,9075427.300309386,-3743971.339707467,3816089.1259376705,-5523895.78354782,-8302875.878590897,7
1714448430.0,4064131.660267723,2444259.279734038,-4957947.426419104,4345068.443368176,9158398.871801257,-3588939.2594844615,3958393.9345610966,-5389894.8002152555,-8421195.056657687,8
1714448460.0,4205904.054903572,2523904.5469677355,-4797405.5951466,4486840.838004026,9238044.139034957,-3428397.428211957,4096712.7360809487,-5249794.240726997,-8537195.929236423,8
1714448490.0,4343375.92756677,2600153.6304526282,-4631531.613184204,4624312.710667224,9314293.222519848,-3262523.4462495614,4230876.756152194,-5103752.623628754,-8650767.396566588,8
1714448520.0,4476379.730220867,2672941.0468835607,-4460508.961436665,4757316.5133213205,9387080.63895078,-3091500.7945020217,4360721.330811229,-4951935.1463703215,-8761801.656830704,8
1714448550.0,4604752.809839059,2742206.0263501666,-4284527.109399847,4885689.592939512,9456345.618417386,-2915518.942465204,4486086.4897765415,-4794513.859809844,-8870194.519385036,8
1714448580.0,4728336.40037309,2807891.767733152,-4103780.43963302,5009273.183473543,9522031.359800372,-2734772.2726983773,4606815.980427781,-4631666.45673256,-8975844.850667957,8
1714448610.0,4846977.704791916,2869946.7490130183,-3918469.379675376,5127914.487892369,9584086.341080239,-2549461.2127407333,4722759.293245445,-4463577.661095057,-9078655.714648712,8
1714448640.0,4960529.058138099,2928323.9168575867,-3728799.543569581,5241465.841238552,9642463.508924806,-2359791.376634938,4833770.859479072,-4290438.217405641,-9178533.71774238,8
1714448670.0,5068847.869378132,2982980.7859486006,-3534981.146048137,5349784.652478585,9697120.37801582,-2165972.979113494,4939709.988895948,-4112444.336286151,-9275389.221290095,8
1714448700.0,5171797.186076976,3033879.6235359865,-3337229.175223234,5452733.96917743,9748019.215603206,-1968221.0082885912,5040441.426246515,-3929797.905414447,-9369136.510641608,7
1714448730.0,5269245.292001896,3080987.139787149,-3135762.6385889887,5550182.075102349,9795126.73185437,-1766754.4716543457,5135834.962165236,-3742705.6853788253,-9459693.6270167,7
1714448760.0,5361067.973562826,3124275.6019211127,-2930806.1018952676,5642004.75666328,9838415.193988333,-1561797.9349606247,5225767.651052076,-3551381.0597756486,-9546983.24177032,8
1714448790.0,5447145.780396595,3163721.3723156024,-2722586.949715139,5728082.563497048,9877860.964382824,-1353578.782780496,5310121.13516751,-3356041.035263747,-9630931.663478026,8
1714448820.0,5527365.750405185,3199305.6576598417,-2511336.4807542474,5808302.533505638,9913445.249727063,-1142328.3138196045,5388783.336843611,-3156907.4793567434,-9711469.421872066,8
1714448850.0,5601622.3073280025,3231014.951334015,-2297290.0064847586,5882559.090428456,9945154.543401236,-928281.8395501156,5461649.3367775,-2954207.313344609,-9788531.717781499,8
1714448880.0,5669814.201578576,3258839.3668266544,-2080684.7198755078,5950750.984679029,9972978.958893875,-711676.5529408648,5528618.387215651,-2748170.064366752,-9862057.094646314,7
1714448910.0,5731849.084577269,3282774.8424524125,-1861762.073282102,6012785.867677722,9996914.434519634,-492753.90634745895,5589598.390117092,-2539030.675629985,-9931989.306240872,7
1714448940.0,5787640.727064875,3302821.6781817353,-1640765.6993392315,6068577.510165328,10016961.270248955,-271757.53240458854,5644503.179068167,-2327027.1527244314,-9998276.188170802,7
1714448970.0,5837109.889456377,3318984.8971875003,-1417941.606664106,6118046.672556831,10033124.48925472,-48933.439729463076,5693253.3737605745,-2112400.8351898137,-10060870.008087946,7
1714449000.0,5880184.177648154,3331274.036913335,-1193537.8194787498,6161120.960748607,10045413.628980555,175470.34745589318,5735776.244659226,-1895396.0003476287,-10119727.327660048,8
1714449030.0,5916798.770212187,3339703.5013593915,-967804.2952319701,6197735.553312641,10053843.093426611,401203.8717026728,5772006.424833056,-1676259.8593910104,-10174809.393703016,9
1714449060.0,5946895.772511045,3344292.0511931907,-740992.4168853201,6227832.555611499,10058431.643260412,628015.7500493228,5801885.285951079,-1455241.9522844162,-10226081.714623773,9
1714449090.0,5970425.032689098,3345063.197964296,-513354.8485438231,6251361.8157895515,10059202.790031517,855653.3183908198,5825361.7370797,-1232594.0922834699,-10273514.508677078,9
1714449120.0,5987342.906496154,3342044.4018496084,-285145.20423014485,6268279.689596607,10056183.993916828,1083862.962704498,5842391.024125248,-1008569.8701182348,-10317081.934672778,9
1714449150.0,5997614.375636689,3335268.123051726,-56617.82524111299,6278551.158737143,10049407.715118947,1312390.3416935299,5852936.802376491,-783424.6646282955,-10356763.252521567,9
1714449180.0,6001211.824399641,3324771.072921297,171972.68635736272,6282148.607500094,10038910.664988518,1540980.8532920056,5856969.945511535,-557415.0252316678,-10392542.13383659,9
1714449210.0,5998114.090676373,3310593.547111562,400371.5887136235,6279050.873776826,10024733.139178783,1769379.7556482665,5854467.625323558,-330798.41163949063,-10424405.994675184,9
1714449240.0,5988309.663453053,3292781.1446219045,628324.3008809891,6269246.446553506,10006920.736689124,1997332.467815632,5845416.434551481,-103833.27105372772,-10452347.869425839,9
1714449270.0,5971793.4508352475,3271382.838610707,855576.8506441892,6252730.233935701,9985522.430677928,2224585.017578832,5829809.238381678,123221.81475271867,-10476364.480144368,8
1714449300.0,5948568.094144952,3246451.6256338633,1081876.0038525916,6229504.877245405,9960591.217701083,2450884.170787235,5807646.460254098,350108.11483522714,-10496456.951800844,8
