time,X,Y,Z,dX,dY,dZ,dE,dN,dU,n_sat
1714612710.0,2564853.0807189415,5477137.593889568,-3244715.227529909,2136740.392343289,-333401.8809743412,-6870023.9422000535,-2155462.400157346,-5729688.983545925,-3794560.7490526414,5
1714612740.0,2617255.0539644496,5568267.385952789,-3041641.418237796,2189142.3655887973,-242272.08891111985,-6666950.13290794,-2201026.547517919,-5607843.71745987,-3606499.01070685,5
1714612770.0,2667150.3686038074,5653021.7129519945,-2835183.410925803,2239037.680228155,-157517.76191191468,-6460492.125595947,-2244559.278267451,-5479658.147097958,-3422186.482495205,5
1714612800.0,2714444.345796688,5731293.757543459,-2625559.279692431,2286331.6574210357,-79245.71732045058,-6250867.994362575,-2285974.018390346,-5345256.880306929,-3241835.079883209,5
1714612830.0,2759089.310751781,5803078.384237159,-2413035.789998854,2330976.6223761286,-7461.090626750141,-6038344.504668998,-2325223.5993262497,-5204861.442276289,-3065593.6813031025,6
1714612860.0,2800973.857650523,5868237.540142885,-2197815.679856197,2372861.169274871,57698.065278976224,-5823124.394526341,-2362207.060470401,-5058566.2587773865,-2893693.5080515947,6
1714612890.0,2840033.1488163657,5926733.621822251,-1980149.2025549072,2411920.4604407134,116194.14695834182,-5605457.917225052,-2396862.5025008926,-4906561.006865335,-2726303.189132624,6
1714612920.0,2876194.536869271,5978514.023181828,-1760278.4770597925,2448081.848493619,167974.54831791855,-5385587.191729937,-2429121.3398912703,-4749020.224497323,-2563600.204581892,7
1714612950.0,2909388.1911561647,6023533.57384512,-1538448.0644260119,2481275.5027805124,212994.09898121096,-5163756.779096156,-2458917.2498550983,-4586124.56466282,-2405756.869744385,7
1714612980.0,2939547.567006059,6061755.26606107,-1314904.783291797,2511434.8786304067,251215.7911971612,-4940213.497961941,-2486186.586919708,-4418061.0420157155,-2252939.5936946543,8
1714613010.0,2966608.98831543,6093148.784586097,-1089897.44976599,2538496.2999397777,282609.3097221879,-4715206.164436134,-2510868.0746634514,-4245022.0180738745,-2105310.009853648,9
1714613040.0,2990512.345423075,6117693.373686662,-863676.4033556107,2562399.6570474226,307153.89882275276,-4488985.118025755,-2532903.291038174,-4067206.3439849364,-1963022.2575284606,9
1714613070.0,3011201.2558419383,6135375.046208029,-636493.709375984,2583088.567466286,324835.5713441195,-4261802.424046128,-2552237.0337427002,-3884818.0612495556,-1826225.4384309864,9
1714613100.0,3028631.232618923,6146209.9878155915,-408602.0280654681,2600518.5442432705,335670.5129516823,-4033910.742735612,-2568823.7467700164,-3698078.1484385952,-1695042.7247263074,8
1714613130.0,3042728.500455054,6150139.028392635,-180255.81898753517,2614615.8120794017,339599.5535287261,-3805564.5336576793,-2582594.202044779,-3507168.08502773,-1569663.764088775,8
1714613160.0,3053470.4965284327,6147230.556090653,48291.28443170492,2625357.8081527804,336691.08122674376,-3577017.4302384392,-2593520.8726131003,-3312338.1575289383,-1450166.7541127782,8
1714613190.0,3060808.0003398345,6137484.313605975,276784.5869337702,2632695.311964182,326944.8387420662,-3348524.127736374,-2601554.6899386123,-3113802.1823063823,-1336690.1405985313,8
1714613220.0,3064703.1509555704,6120925.712845987,504969.52739501226,2636590.462579918,310386.2379820775,-3120339.1872751317,-2606656.0281823794,-2911787.890431472,-1229349.8930808837,8
1714613250.0,3065121.725290179,6097588.46557005,732592.0275130713,2637009.0369145265,287048.9907061411,-2892716.6871570726,-2608788.2796508493,-2706527.138305584,-1128254.4826248318,8
1714613280.0,3062034.0981741613,6067514.266750554,959398.6167463347,2633921.409798509,256974.79188664444,-2665910.097923809,-2607918.835534729,-2498255.6716212826,-1033505.0233779992,7
1714613310.0,3055413.8386297817,6030750.414989677,1185136.600895896,2627301.1502541294,220210.94012576807,-2440172.113774248,-2604017.860829955,-2287211.6683450188,-945197.2819386477,7
1714613340.0,3045239.494109294,5987354.041839826,1409554.6638677402,2617126.8057336416,176814.56697591674,-2215754.050802404,-2597059.7629843997,-2073637.5366262014,-863417.6719374862,7
1714613370.0,3031493.6286711213,5937389.15277602,1632402.982462557,2603380.940295469,126849.67791211046,-1992905.732207587,-2587022.4501019176,-1857778.2139330485,-788245.7542228741,7
1714613400.0,3014162.954980881,5880926.819008108,1853433.4292626504,2586050.2666052287,70387.34414419904,-1771875.2854074936,-2573887.448492269,-1639881.101755852,-719753.958836285,7
1714613430.0,2993238.613991361,5818045.64815654,2072400.016534079,2565125.925615709,7506.173292630352,-1552908.698136065,-2557640.1470100423,-1420195.949380396,-658006.9341701183,7
1714613460.0,2968716.0455800807,5748831.364852634,2289059.0590833984,2540603.3572044284,-61708.11001127493,-1336249.6555867456,-2538269.6988591864,-1198974.4888437728,-603061.8231080299,7
1714613490.0,2940595.133468378,5673376.731080415,2503169.522398955,2512482.4450927256,-137162.74378349446,-1122139.1922711888,-2515769.171973583,-976470.1033524643,-554968.1365795294,7
1714613520.0,2908880.1162967742,5591781.436932237,2714493.215030485,2480767.427921122,-218758.0379316723,-910815.4996396592,-2490135.468360016,-752937.6029421366,-513767.74934704555,7
1714613550.0,2873579.7618332217,5504152.000914829,2922795.2058643885,2445467.0734575693,-306387.47394908033,-702513.5088057555,-2461369.50516095,-528632.8248380494,-479494.75198388344,7
1714613580.0,2834707.2834098395,5410601.589914533,3127843.9609184843,2406594.595034187,-399937.8849493759,-497464.75375165977,-2429476.1445460166,-303812.41897009255,-452175.5356629848,8
1714613610.0,2792280.346942765,5311249.787216131,3329411.6389367837,2364167.658567113,-499289.68764777854,-295897.07573336037,-2394464.2177587454,-78733.47493338765,-431828.8309406734,8
1714613640.0,2746320.9003491127,5206222.499784822,3527274.099040261,2318208.2119734604,-604316.9750790875,-98034.61562988302,-2356346.3618075256,146346.5402190913,-418465.7926927431,8
1714613670.0,2696855.7638660367,5095651.992642677,3721211.788084677,2268743.0754903844,-714887.4822212318,95903.07341453293,-2315139.605662914,371170.4928608127,-412089.46338502876,8
1714613700.0,2643915.9304833063,4979676.460115062,3911009.3367786417,2215803.242107654,-830863.0147488471,285700.62210849766,-2270864.7040859177,595481.4946709499,-412695.3933917197,7
1714613730.0,2587537.0244304305,4858439.8489968665,4096456.186491748,2159424.336054778,-952099.6258670427,471147.47182160383,-2223546.607869353,819023.50960854,-420271.42927740596,7
1714613760.0,2527759.005811806,4732091.769986855,4277346.654893387,2099646.3174361535,-1078447.7048770543,652037.9402232431,-2173214.1757792076,1041541.4679369057,-434797.7722211672,7
1714613790.0,2464626.2948103948,4600787.350925355,4453480.32044671,2036513.6064347427,-1209752.123938554,828171.6057765661,-2119900.309206575,1262781.664939645,-456246.89029114984,7
1714613820.0,2398187.5953082815,4464686.72232349,4624661.846241446,1970074.9069326294,-1345852.7525404189,999353.1315713022,-2063641.8140680557,1482491.8907683378,-484584.0577893808,7
1714613850.0,2328496.0173776355,4323955.2334984485,4790701.679978848,1900383.3290019834,-1486584.2413654607,1165392.9653087044,-2004479.5070840872,1700421.9045621487,-519766.79345738096,7
1714613880.0,2255608.9668926154,4178763.027927278,4951415.977174044,1827496.2785169634,-1631776.446936631,1326107.2625038996,-1942458.1368920382,1916323.5984051265,-561745.2670504771,7
1714613910.0,2179588.0892951675,4029284.8090939727,5106626.844915653,1751475.4009195154,-1781254.6657699365,1481318.1302455086,-1877626.345169455,2129951.3300476666,-610462.3714047944,7
1714613940.0,2100499.2015319266,3875699.6829681285,5256162.469693523,1672386.5131562746,-1934839.7918957807,1630853.7550233789,-1810036.6103295416,2341062.1172716552,-665853.791989249,7
1714613970.0,2018412.373079059,3718191.019832657,5399857.558179229,1590299.6847034069,-2092348.455031252,1774548.8435090845,-1739745.3384797967,2549416.0814506626,-727847.8847378881,7
1714614000.0,1933401.5983580018,3556945.8242486375,5537552.917646932,1505288.9099823497,-2253593.6506152716,1912244.2029767884,-1666812.5830179532,2754776.438147782,-796366.451670641,9
1714614030.0,1845545.154942206,3392155.518514518,5669096.808624259,1417432.466566554,-2418383.956349391,2043788.0939541152,-1591302.3443022235,2956910.214966874,-871323.338512446,9
1714614060.0,1754925.1983960955,3224014.6925338986,5794344.121607404,1326812.5100204435,-2586524.7823300106,2169035.40693726,-1513282.2574445722,3155588.2311934074,-952625.9535403505,9
1714614090.0,1661627.4519011788,3052720.7568707857,5913156.04768106,1233514.7635255267,-2757818.7179931235,2287847.3330109157,-1432823.308269174,3350585.0143454806,-1040175.7549750439,8
1714614120.0,1565741.7582428446,2878474.5201356984,6025401.19681326,1137629.0698671925,-2932064.954728211,2400092.482143116,-1350000.3413810094,3541679.4208999933,-1133867.135089815,9
1714614150.0,1467361.466409224,2701479.525128134,6130955.542206721,1039248.778033572,-3109059.949735775,2505646.8275365774,-1264891.49720282,3728654.964392542,-1233588.0490886199,9
1714614180.0,1366583.6942539827,2521942.0437244005,6229702.803684759,938471.0058783307,-3288597.4311395087,2604394.089014615,-1177578.4743034902,3911300.1328267585,-1339219.7996118383,9
1714614210.0,1263509.1131663208,2340070.800861418,6321534.754225394,835396.4247906688,-3470468.6740024914,2696226.0395552497,-1088146.3349316688,4089408.8029615036,-1450637.1207842315,9
1714614240.0,1158241.3332923474,2156075.3237615647,6406347.335401617,730128.6449166953,-3654464.1511023445,2781038.620731473,-996683.0131971454,4262777.845523584,-1567711.6733435562,10
1714614270.0,1050888.1159579158,1970169.17349798,6484050.247102732,622775.4275822637,-3840370.301365929,2858741.532432588,-903280.2867624608,4431213.495576195,-1690304.148441472,10
1714614300.0,941559.570631551,1782565.56051015,6554555.804199335,513446.88225589885,-4027973.914353759,2929247.089529191,-808032.300849539,4594524.298568688,-1818273.9996418532,9
1714614330.0,830369.5704903966,1593480.0518711128,6617787.000785793,402256.88211474445,-4217059.422992797,2992478.286115649,-711036.7810504071,4752526.457319478,-1951472.786796299,9
1714614360.0,717434.537490864,1403128.8134787863,6673673.520139199,289321.8491152119,-4407410.661385123,3048364.8054690547,-612393.9508449832,4905041.427876104,-2089747.8549999045,10
1714614390.0,602873.9234468562,1211729.0925942925,6722153.9261443345,174761.23507120408,-4598810.382269617,3096845.2114741905,-512206.9759221537,5051897.502756741,-2232940.7337952214,9
1714614420.0,486809.8234098098,1019498.6124667235,6763174.334066974,58697.13503415766,-4791040.8623971855,3137865.61939683,-410581.62308760703,5192929.019809537,-2380888.37836135,9
1714614450.0,369366.9979162311,826655.515344583,6796689.358221112,-58745.69045942102,-4983883.959519327,3171380.643550968,-307626.28663871856,5327977.194719894,-2533422.7133869594,9
1714614480.0,250672.631820942,633418.0394901473,6822661.695742336,-177440.0565547101,-5177121.435373762,3197352.981072192,-203451.77158254926,5456889.948573958,-2690371.141987712,9
1714614510.0,130856.26393513763,440004.2706081475,6841061.98069402,-297256.42444051453,-5370535.204255762,3215753.266023876,-98171.24172900128,5579521.918503679,-2851556.8376238374,21
1714614540.0,10049.65442240079,246632.0550232644,6851870.615702069,-418063.0339532513,-5563907.419840645,3226561.9010319253,8099.9061750312685,5695736.06124573,-3016797.8537269714,21
1714614570.0,-111613.4438734672,53518.468200945266,6855074.83081428,-539726.1322491193,-5757021.006662964,3229766.1161441356,115244.23144685884,5805401.450523578,-3185909.148007985,21
1714614600.0,-233997.34849459492,-139120.23360191533,6850670.716731291,-662110.036870247,-5949659.708465825,3225362.0020611472,223142.3088109761,5908395.028399635,-3358701.548248494,21
1714614630.0,-356964.6315438933,-331068.87633989204,6838662.710772352,-785077.3199195454,-6141608.351203801,3213353.9961022083,331672.89275072544,6004601.315971788,-3534982.258871831,21
1714614660.0,-480376.3488363062,-522113.7102026994,6819064.712732463,-908489.0372119583,-6332653.185066609,3193755.998062319,440713.12090836914,6093913.5490913335,-3714554.572150996,9
1714614690.0,-604091.8806899431,-712042.3593770111,6791895.80983141,-1032204.5690655953,-6522581.83424092,3166587.0951612657,550138.3589980825,6176230.0221644305,-3897220.0845326977,9
1714614720.0,-727969.4191442432,-900644.2836682767,6757185.4237038065,-1156082.1075198953,-6711183.758532186,3131876.7090336625,659822.6527873068,6251458.7138948105,-4082776.38575011,9
1714614750.0,-851866.2661863805,-1087711.298813249,6714973.326873019,-1279978.9545620326,-6898250.773677158,3089664.6122028753,769638.9872846778,6319517.588251271,-4271017.508462381,8
1714614780.0,-975638.5065383221,-1273037.177825083,6665304.5741483085,-1403751.1949139743,-7083576.652688992,3039995.8594781645,879458.9897045803,6380330.074728098,-4461736.260732509,8
1714614810.0,-1099141.4618316935,-1456418.2164117147,6608233.190153322,-1527254.1502073456,-7266957.691275624,2982924.475483178,989153.3408676116,6433828.510738898,-4654722.775333222,8
1714614840.0,-1222229.8987603139,-1637653.5548650045,6543821.910475609,-1650342.587135966,-7448193.029728914,2918513.195805465,1098591.9591381797,6479954.100699596,-4849764.932164346,8
1714614870.0,-1344758.0586827432,-1816545.1599316841,6472141.070688101,-1772870.7470583953,-7627084.634795593,2846832.3560179574,1207644.0312791392,6518655.965956732,-5046648.934351758,7
1714614900.0,-1466579.89681604,-1992898.1680447718,6393269.147051855,-1894692.585191692,-7803437.642908681,2767960.432381711,1316178.2257784798,6549891.794053007,-5245159.3263273705,7
1714614930.0,-1587549.2592213794,-2166521.0824095844,6307292.596191502,-2015661.9475970315,-7977060.557273494,2681983.881521358,1424062.8548747292,6573627.814050409,-5445079.256525878,7
1714614960.0,-1707520.0373633693,-2337225.991605278,6214305.885935399,-2135632.7257390213,-8147765.466469187,2588997.1712652547,1531166.0126357258,6589838.94439123,-5646190.655423237,8
1714614990.0,-1826346.3095215394,-2504828.689277976,6114410.952198727,-2254458.9978971914,-8315368.164141885,2489102.237528583,1637355.7071928466,6598508.401430784,-5848274.63374149,8
1714615020.0,-1943882.6019862248,-2669149.0376193654,6007717.640344621,-2371995.290361877,-8479688.512483275,2382408.9256744767,1742500.0945225924,6599628.276077817,-6051111.571732588,10
1714615050.0,-2059983.8198041383,-2830010.6964315954,5894342.7194866575,-2488096.5081797903,-8640550.171295505,2269034.0048165135,1846467.4292875407,6593198.552254634,-6254481.408944514,10
1714615080.0,-2174505.8954220694,-2987242.1487532305,5774411.312305339,-2602618.5837977217,-8797781.623617139,2149102.5976351947,1949126.6363641329,6579228.886871833,-6458163.792775316,10
1714615110.0,-2287305.9373277416,-3140677.2184724878,5648057.147097831,-2715418.625703394,-8951216.693336397,2022748.4324276866,2050347.4210477632,6557739.103201011,-6661938.391498448,9
1714615140.0,-2398241.1499026143,-3290151.8309487468,5515416.372525859,-2826353.8382782666,-9100691.305812657,1890107.6578557147,2149999.42985334,6528752.19188375,-6865585.371236206,9
1714615170.0,-2507171.099619269,-3435509.524340396,5376637.2343635205,-2935283.787994921,-9246048.999204304,1751328.5196933765,2247954.1056170557,6492305.5178860985,-7068885.060397376,9
1714615200.0,-2613956.4601560617,-3576597.931899595,5231872.831764006,-3042069.148531714,-9387137.406763505,1606564.117093862,2344083.6944824657,6448442.770253163,-7271618.742224583,9
1714615230.0,-2718459.6060606055,-3713270.017702594,5081283.126965655,-3146572.294436258,-9523809.492566504,1455974.412295511,2438261.747158322,6397216.342634274,-7473568.669782217,9
1714615260.0,-2820544.4739876324,-3845383.823251377,4925033.98582323,-3248657.1623632847,-9655923.298115287,1299725.2711530859,2530362.9991511265,6338686.380544728,-7674518.352297915,9
1714615290.0,-2920077.535335867,-3972803.4827743922,4763298.9557753075,-3348190.2237115195,-9783342.957638301,1137990.2411051635,2620264.266168939,6272922.863591829,-7874252.530408455,9
1714615320.0,-3016927.091997269,-4095398.496062919,4596256.823403732,-3445039.7803729214,-9905937.970926829,970948.1087335879,2707843.7952060015,6200003.123024026,-8072557.81381043,8
1714615350.0,-3110963.949619592,-4213044.379260541,4424092.653839725,-3539076.6379952445,-10023583.85412445,798783.939169581,2792981.8881656206,6120013.093383531,-8269222.7216913365,8
1714615380.0,-3202061.3561847564,-4325622.431713063,4246997.19066291,-3630174.0445604087,-10136161.906576972,621688.4759927662,2875560.8577363202,6033046.678089358,-8464037.800292134,8
1714615410.0,-3290095.4718035497,-4433020.408566802,4065167.0115112225,-3718208.160179202,-10243559.883430712,439858.29684107844,2955465.4464943972,5939206.255619671,-8656796.138118304,8
1714615440.0,-3374945.162457085,-4535132.016397875,3878803.826783263,-3803057.8508327375,-10345671.491261784,253495.1121131191,3032582.6582638416,5838601.810132225,-8847293.298928814,9
1714615470.0,-3456492.369352993,-4631857.31592634,3688114.541880721,-3884605.0577286454,-10442396.790790249,62805.827210577205,3106802.0968828383,5731351.211758516,-9035327.652113544,10
1714615500.0,-3534622.372584225,-4723103.016965129,3493311.111424224,-3962735.0609598774,-10533642.491829038,-131997.60324592004,3178016.207477137,5617580.25942463,-9220700.715792967,10
1714615530.0,-3609223.7155622304,-4808782.23174831,3294610.103603594,-4037336.4039378827,-10619321.706612218,-330698.61106655,3246120.219222816,5497422.178110171,-9403217.174798423,10
1714615560.0,-3680188.356085597,-4888814.568658809,3092232.4324570852,-4108301.0444612494,-10699354.04352272,-533076.2822130588,3311012.2891194797,5371017.447432627,-9582685.111381857,10
1714615590.0,-3747412.315235807,-4963126.8117188625,2886403.4847685425,-4175525.0036114594,-10773666.286582772,-738905.2299016016,3372594.099203272,5238514.294125297,-9758916.552644296,10
1714615620.0,-3810795.3077332424,-5031652.39453823,2677352.5333040943,-4238907.996108894,-10842191.86940214,-947956.1813660497,3430770.526556139,5100067.901887681,-9931727.314241193,10
1714615650.0,-3870241.413165511,-5094332.081103433,2465312.765333371,-4298354.101541163,-10904871.555967342,-1159995.9493367733,3485450.262695608,4955840.822041211,-10100937.602506217,10
1714615680.0,-3925657.592800653,-5151111.8570920145,2250519.8783827275,-4353770.281176305,-10961651.331955925,-1374788.8362874165,3536544.48934257,4806000.609474422,-10266370.884866657,8
1714615710.0,-3976956.3889623377,-5201946.504191594,2033213.7277886018,-4405069.07733799,-11012485.979055503,-1592094.9868815423,3583969.307860244,4650723.216028319,-10427856.20491948,8
1714615740.0,-4024054.348441789,-5246797.194327027,1813636.7362175626,-4452167.036817441,-11057336.669190936,-1811671.9784525814,3627644.343702981,4490190.307720477,-10585226.894739736,8
1714615770.0,-4066872.47704406,-5285632.09662693,1592033.893284797,-4494985.165419712,-11096171.57149084,-2033274.821385347,3667493.155134185,4324589.603383645,-10738321.11644713,8
1714615800.0,-4105336.605984652,-5318426.612698334,1368652.5829255742,-4533449.294360304,-11128966.087562244,-2256656.13174457,3703443.581344612,4154114.867157693,-10886982.175508674,8
1714615830.0,-4139377.1653151414,-5345162.982663618,1143742.1857069628,-4567489.853690794,-11155702.457527528,-2481566.528963181,3735427.5454386836,3978965.3540810714,-11031058.384666668,8
1714615860.0,-4168929.644654601,-5365830.768806211,917553.8971213733,-4597042.333030253,-11176370.24367012,-2707754.8175487705,3763381.4783823974,3799345.9300175793,-11170403.597876528,8
1714615890.0,-4193935.118045768,-5380427.354900884,690340.4692521773,-4622047.80642142,-11190966.829764795,-2934968.2454179665,3787246.80575014,3615467.1374372225,-11304877.802161314,7
1714615920.0,-4214337.067339714,-5388953.73331912,462355.36708301184,-4642449.7557153655,-11199493.208183028,-3162953.3475871324,3806967.0892578876,3427542.126784131,-11434343.806442041,7
1714615950.0,-4230088.164779054,-5391423.003251396,233853.68096538962,-4658200.853154706,-11201962.478115305,-3391455.0337047544,3822494.1665663524,3235792.1920252037,-11558674.363077741,7
1714615980.0,-4241143.740694064,-5387851.989490675,5090.611953650111,-4669256.429069716,-11198391.464354584,-3620218.102716494,3833782.252483071,3040440.7963822703,-11677745.48039196,7
1714616010.0,-4247465.480995568,-5378265.669312762,-223678.20385163618,-4675578.16937122,-11188805.144176671,-3848986.91852178,3840791.301175122,2841716.334344709,-11791440.222769346,6
1714616040.0,-4249020.087677042,-5362695.445662981,-452197.16946137045,-4677132.776052694,-11173234.92052689,-4077505.8841315145,3843485.7971775914,2639850.7636386403,-11899647.419224052,6
1714616070.0,-4245779.8065514825,-5341179.608696247,-680210.9787182746,-4673892.494927134,-11151719.083560158,-4305519.693388418,3841835.247790109,2435079.6567254947,-12002262.219980475,6
1714616100.0,-4237721.188351569,-5313761.577771371,-907464.6547831849,-4665833.876727221,-11124301.05263528,-4532773.369453329,3835813.076703418,2227641.1894470826,-12099184.553736374,6
1714616130.0,-4224830.067847156,-5280496.248847576,-1133704.6396067054,-4652942.756222808,-11091035.723711485,-4759013.354276849,3825401.1232536137,2017778.7711419105,-12190325.381237987,6
1714616160.0,-4207094.888536036,-5241441.176655645,-1358678.2480254886,-4635207.576911688,-11051980.651519554,-4983986.962695632,3810583.6330874977,1805736.5801984668,-12275598.536328929,5
1714616190.0,-4184509.6084518186,-5196660.133583386,-1582134.0677397654,-4612622.296827471,-11007199.608447295,-5207442.782409909,3791349.894610239,1591761.2218978824,-12354924.12743058,6
1714616220.0,-4157075.9372211252,-5146226.217069203,-1803822.9424974755,-4585188.625596778,-10956765.691933112,-5429131.657167619,3767696.2416655542,1376102.6269188598,-12428231.825236058,7
1714616250.0,-4124800.1690765666,-5090216.867506481,-2023497.4183810432,-4552912.857452218,-10900756.34237039,-5648806.133051187,3739623.261191672,1159011.7603778234,-12495456.160370408,7
1714616280.0,-4087694.269508852,-5028715.907289926,-2240912.4831106085,-4515806.957884504,-10839255.382153835,-5866221.197780753,3707136.7271078783,940741.116757377,-12556538.70696424,7
1714616310.0,-4045776.1798089216,-4961813.401746419,-2455825.6821975103,-4473888.868184574,-10772352.876610328,-6081134.396867654,3670247.9142521084,721544.5597312646,-12611428.045709088,6
1714616340.0,-3999069.924231587,-4889605.664279399,-2667997.7311071553,-4427182.612607239,-10700145.139143309,-6293306.445777299,3628973.704876899,501676.8102153931,-12660080.09974543,6
1714616370.0,-3947604.3601780375,-4812193.817706958,-2877191.833354413,-4375717.048553689,-10622733.292570867,-6502500.5480245575,3583335.4479226046,281393.2141811177,-12702456.478879616,6
1714616400.0,-3891415.1456445237,-4729685.754473261,-3083175.335126277,-4319527.834020176,-10540225.22933717,-6708484.049796421,3533360.777112228,60949.45440989267,-12738527.137121301,6
1714616430.0,-3830543.271852816,-4642194.415391333,-3285718.997662093,-4258655.960228468,-10452733.890255243,-6911027.7123322375,3479082.2740256535,-159398.8009936493,-12768268.440219542,6
1714616460.0,-3765035.4622751153,-4549838.119976279,-3484597.571457031,-4193148.1506507676,-10360377.594840188,-7109906.286127175,3420537.8417731756,-379396.1948901927,-12791663.774458105,6
1714616490.0,-3694944.09922962,-4452740.320889923,-3679589.9805378783,-4123056.787605272,-10263279.795753833,-7304898.695208022,3357770.6498327735,-598787.9701148374,-12808703.432313746,6
1714616520.0,-3620327.187163041,-4351029.517391855,-3870479.6617352106,-4048439.8755386933,-10161568.992255764,-7495788.376405355,3290829.1037914576,-817320.3042715956,-12819384.717058133,6
1714616550.0,-3541248.1630003955,-4244838.854429284,-4057054.5672038407,-3969360.851376048,-10055378.329293193,-7682363.281873984,3219766.6856664023,-1034740.5314467261,-12823711.59340367,6
1714616580.0,-3457776.1857867497,-4134306.337003747,-4239107.725336586,-3885888.874162402,-9944845.811867656,-7864416.44000673,3144642.2270121593,-1250797.4928739509,-12821695.184409942,6
1714616610.0,-3369985.8640926867,-4019574.439691565,-4416437.354686106,-3798098.552468339,-9830113.914555475,-8041746.06935625,3065519.6657552533,-1465241.8507821625,-12813353.484899659,7
1714616640.0,-3277957.11438569,-3900789.835650591,-4588846.983036323,-3706069.8027613424,-9711329.3105145,-8214155.6977064675,2982467.924860864,-1677826.3382626688,-12798711.18676288,7
1714616670.0,-3181775.0890946877,-3778103.184186717,-4756145.597560302,-3609887.77747034,-9588642.659050627,-8381454.312230446,2895560.8562013367,-1888306.001773945,-12777799.574598148,8
1714616700.0,-3081530.642843393,-3651669.5392108033,-4918148.7419306915,-3509643.3312190454,-9462209.014074713,-8543457.456600836,2804877.6755159674,-2096438.896662278,-12750657.482228477,8
1714616730.0,-2977318.5337472833,-3521646.36474446,-5074676.015282109,-3405431.2221229356,-9332185.83960837,-8699984.729952253,2710501.3143899506,-2301985.087792645,-12717328.175968003,8
1714616760.0,-2869240.3363740356,-3388196.287064269,-5225555.851903687,-3297353.024749688,-9198735.761928178,-8850864.566573832,2612521.1231141873,-2504709.1305068815,-12677864.398875393,8
1714616790.0,-2757400.7818826386,-3251483.788302626,-5370620.664084835,-3185513.470258291,-9062023.263166536,-8995929.378754979,2511029.4636704624,-2704377.8464758815,-12632322.770376978,8
1714616820.0,-2641910.7286202847,-3111677.3202388273,-5509711.092994478,-3070023.416995937,-8922216.795102736,-9135019.807664622,2406124.516977752,-2900762.692052926,-12580768.013890652,8
1714616850.0,-2522885.1761018955,-2968947.7578457976,-5642673.745370648,-2950997.864477548,-8779487.232709706,-9267982.460040793,2297908.415873072,-3093638.7358658835,-12523270.324851148,8
1714616880.0,-2400443.7581644864,-2823468.625253416,-5769362.093065749,-2828556.4465401387,-8634008.100117326,-9394670.807735894,2186487.7203290476,-3282785.2824227037,-12459906.069800025,9
1714616910.0,-2274709.904456908,-2675415.092028706,-5889634.777359977,-2702822.59283256,-8485954.566892615,-9514943.492030121,2071972.6549631758,-3467984.998815799,-12390755.985866701,9
1714616940.0,-2145814.9165769927,-2524968.9005075893,-6003367.694894392,-2573927.604952645,-8335508.375371499,-9628676.409564536,1954480.8120983301,-3649031.3916490516,-12315916.01341246,9
1714616970.0,-2013886.6984245135,-2372304.16113833,-6110421.390050545,-2441999.3868001658,-8182843.636002239,-9735730.10472069,1834126.9563313094,-3825709.12709299,-12235467.282915503,9
1714617000.0,-1879065.4364296168,-2217607.2778687524,-6210688.994693659,-2307178.124805269,-8028146.752732662,-9835997.709363803,1711037.198266407,-3997823.506179183,-12149519.37490499,7
1714617030.0,-1741491.1643676073,-2061060.984402546,-6304058.763373811,-2169603.8527432596,-7871600.459266455,-9929367.478043955,1585337.765953348,-4165177.6445071353,-12058176.16970905,7
1714617060.0,-1601307.9542403552,-1902849.6095257688,-6390427.243301602,-2029420.6426160072,-7713389.084389678,-10015735.957971746,1457158.7975461925,-4327580.6846142765,-11961547.548229415,7
1714617090.0,-1458663.9497367667,-1743159.3521448846,-6469700.342274369,-1886776.6381124188,-7553698.827008794,-10095009.056944512,1326634.3544637016,-4484848.554248646,-11859750.19324113,6
1714617120.0,-1313710.6503774095,-1582177.0367910531,-6541791.493311009,-1741823.3387530616,-7392716.511654962,-10167100.207981154,1193901.7989140044,-4636803.09733386,-11752905.518864524,6
1714617150.0,-1166602.6828848298,-1420090.0095861435,-6606621.363024159,-1594715.371260482,-7230629.4844500525,-10231930.077694304,1059101.573527324,-4783271.890769606,-11641139.413626293,6
1714617180.0,-1017498.0479409882,-1257086.367949107,-6664119.723660116,-1445610.7363166404,-7067625.842813016,-10289428.43833026,922377.4305676611,-4924089.699920823,-11524583.443456203,6
1714617210.0,-866557.6859323946,-1093354.3435257487,-6714224.6382758245,-1294670.3743080467,-6903893.818389658,-10339533.352945969,783876.0441938278,-5059098.131516841,-11403373.87063205,6
1714617240.0,-713944.8347173096,-929081.7497043906,-6756878.689110978,-1142057.5230929616,-6739621.2245683,-10382187.403781122,643746.4105590421,-5188142.75438154,-11277649.145233538,6
1714617270.0,-559825.9930064307,-764456.8971078268,-6792037.121789918,-987938.6813820829,-6574996.371971736,-10417345.836460061,502140.74131746497,-5311079.480117597,-11147555.060990151,6
1714617300.0,-404369.8444833894,-599667.4273319037,-6819661.679995427,-832482.5328590416,-6410206.902195813,-10444970.39466557,359213.47634936584,-5427769.996763045,-11013240.430616338,6
1714617330.0,-247747.29098914564,-434900.2744216769,-6839721.5115372,-675859.9793647977,-6245439.749285586,-10465030.226207344,215121.3196865244,-5538082.555841796,-10874857.536151625,21
1714617360.0,-90131.45442420065,-270341.75255529716,-6852197.361520005,-518244.14279985277,-6080881.227419206,-10477506.07619015,70023.23496633454,-5641895.479883116,-10732564.428447027,21
